date,symbol,target_weight
2005-05-20,XLK,0
2005-05-23,GLD,1
2005-05-23,QQQ,0
2005-05-23,SPY,0
2005-05-23,VTI,0
2005-05-23,XLK,0
2005-05-24,GLD,1
2005-05-24,QQQ,0
2005-05-24,SPY,0
2005-05-24,VTI,0
2005-05-24,XLK,0
2005-05-25,GLD,1
2005-05-25,QQQ,0
2005-05-25,SPY,0
2005-05-25,VTI,0
2005-05-25,XLK,0
2005-05-26,GLD,1
2005-05-26,QQQ,0
2005-05-26,SPY,0
2005-05-26,VTI,0
2005-05-26,XLK,0
2005-05-27,GLD,1
2005-05-27,QQQ,0
2005-05-27,SPY,0
2005-05-27,VTI,0
2005-05-27,XLK,0
2005-05-31,GLD,1
2005-05-31,QQQ,0
2005-05-31,SPY,0
2005-05-31,VTI,0
2005-05-31,XLK,0
2005-06-01,GLD,1
2005-06-01,QQQ,0
2005-06-01,SPY,0
2005-06-01,VTI,0
2005-06-01,XLK,0
2005-06-02,GLD,1
2005-06-02,QQQ,0
2005-06-02,SPY,0
2005-06-02,VTI,0
2005-06-02,XLK,0
2005-06-03,GLD,1
2005-06-03,QQQ,0
2005-06-03,SPY,0
2005-06-03,VTI,0
2005-06-03,XLK,0
2005-06-06,GLD,1
2005-06-06,QQQ,0
2005-06-06,SPY,0
2005-06-06,VTI,0
2005-06-06,XLK,0
2005-06-07,GLD,1
2005-06-07,QQQ,0
2005-06-07,SPY,0
2005-06-07,VTI,0
2005-06-07,XLK,0
2005-06-08,GLD,1
2005-06-08,QQQ,0
2005-06-08,SPY,0
2005-06-08,VTI,0
2005-06-08,XLK,0
2005-06-09,GLD,1
2005-06-09,QQQ,0
2005-06-09,SPY,0
2005-06-09,VTI,0
2005-06-09,XLK,0
2005-06-10,GLD,1
2005-06-10,QQQ,0
2005-06-10,SPY,0
2005-06-10,VTI,0
2005-06-10,XLK,0
2005-06-13,GLD,1
2005-06-13,QQQ,0
2005-06-13,SPY,0
2005-06-13,VTI,0
2005-06-13,XLK,0
2005-06-14,GLD,1
2005-06-14,QQQ,0
2005-06-14,SPY,0
2005-06-14,VTI,0
2005-06-14,XLK,0
2005-06-15,GLD,1
2005-06-15,QQQ,0
2005-06-15,SPY,0
2005-06-15,VTI,0
2005-06-15,XLK,0
2005-06-16,GLD,1
2005-06-16,QQQ,0
2005-06-16,SPY,0
2005-06-16,VTI,0
2005-06-16,XLK,0
2005-06-17,GLD,1
2005-06-17,QQQ,0
2005-06-17,SPY,0
2005-06-17,VTI,0
2005-06-17,XLK,0
2005-06-20,GLD,1
2005-06-20,QQQ,0
2005-06-20,SPY,0
2005-06-20,VTI,0
2005-06-20,XLK,0
2005-06-21,GLD,1
2005-06-21,QQQ,0
2005-06-21,SPY,0
2005-06-21,VTI,0
2005-06-21,XLK,0
2005-06-22,GLD,1
2005-06-22,QQQ,0
2005-06-22,SPY,0
2005-06-22,VTI,0
2005-06-22,XLK,0
2005-06-23,GLD,1
2005-06-23,QQQ,0
2005-06-23,SPY,0
2005-06-23,VTI,0
2005-06-23,XLK,0
2005-06-24,GLD,1
2005-06-24,QQQ,0
2005-06-24,SPY,0
2005-06-24,VTI,0
2005-06-24,XLK,0
2005-06-27,GLD,1
2005-06-27,QQQ,0
2005-06-27,SPY,0
2005-06-27,VTI,0
2005-06-27,XLK,0
2005-06-28,GLD,1
2005-06-28,QQQ,0
2005-06-28,SPY,0
2005-06-28,VTI,0
2005-06-28,XLK,0
2005-06-29,GLD,1
2005-06-29,QQQ,0
2005-06-29,SPY,0
2005-06-29,VTI,0
2005-06-29,XLK,0
2005-06-30,GLD,1
2005-06-30,QQQ,0
2005-06-30,SPY,0
2005-06-30,VTI,0
2005-06-30,XLK,0
2005-07-01,GLD,1
2005-07-01,QQQ,0
2005-07-01,SPY,0
2005-07-01,VTI,0
2005-07-01,XLK,0
2005-07-05,GLD,1
2005-07-05,QQQ,0
2005-07-05,SPY,0
2005-07-05,VTI,0
2005-07-05,XLK,0
2005-07-06,GLD,1
2005-07-06,QQQ,0
2005-07-06,SPY,0
2005-07-06,VTI,0
2005-07-06,XLK,0
2005-07-07,GLD,1
2005-07-07,QQQ,0
2005-07-07,SPY,0
2005-07-07,VTI,0
2005-07-07,XLK,0
2005-07-08,GLD,1
2005-07-08,QQQ,0
2005-07-08,SPY,0
2005-07-08,VTI,0
2005-07-08,XLK,0
2005-07-11,GLD,1
2005-07-11,QQQ,0
2005-07-11,SPY,0
2005-07-11,VTI,0
2005-07-11,XLK,0
2005-07-12,GLD,1
2005-07-12,QQQ,0
2005-07-12,SPY,0
2005-07-12,VTI,0
2005-07-12,XLK,0
2005-07-13,GLD,1
2005-07-13,QQQ,0
2005-07-13,SPY,0
2005-07-13,VTI,0
2005-07-13,XLK,0
2005-07-14,GLD,1
2005-07-14,QQQ,0
2005-07-14,SPY,0
2005-07-14,VTI,0
2005-07-14,XLK,0
2005-07-15,GLD,1
2005-07-15,QQQ,0
2005-07-15,SPY,0
2005-07-15,VTI,0
2005-07-15,XLK,0
2005-07-18,GLD,1
2005-07-18,QQQ,0
2005-07-18,SPY,0
2005-07-18,VTI,0
2005-07-18,XLK,0
2005-07-19,GLD,1
2005-07-19,QQQ,0
2005-07-19,SPY,0
2005-07-19,VTI,0
2005-07-19,XLK,0
2005-07-20,GLD,1
2005-07-20,QQQ,0
2005-07-20,SPY,0
2005-07-20,VTI,0
2005-07-20,XLK,0
2005-07-21,GLD,1
2005-07-21,QQQ,0
2005-07-21,SPY,0
2005-07-21,VTI,0
2005-07-21,XLK,0
2005-07-22,GLD,1
2005-07-22,QQQ,0
2005-07-22,SPY,0
2005-07-22,VTI,0
2005-07-22,XLK,0
2005-07-25,GLD,1
2005-07-25,QQQ,0
2005-07-25,SPY,0
2005-07-25,VTI,0
2005-07-25,XLK,0
2005-07-26,GLD,1
2005-07-26,QQQ,0
2005-07-26,SPY,0
2005-07-26,VTI,0
2005-07-26,XLK,0
2005-07-27,GLD,1
2005-07-27,QQQ,0
2005-07-27,SPY,0
2005-07-27,VTI,0
2005-07-27,XLK,0
2005-07-28,GLD,1
2005-07-28,QQQ,0
2005-07-28,SPY,0
2005-07-28,VTI,0
2005-07-28,XLK,0
2005-07-29,GLD,1
2005-07-29,QQQ,0
2005-07-29,SPY,0
2005-07-29,VTI,0
2005-07-29,XLK,0
2005-08-01,GLD,1
2005-08-01,QQQ,0
2005-08-01,SPY,0
2005-08-01,VTI,0
2005-08-01,XLK,0
2005-08-02,GLD,1
2005-08-02,QQQ,0
2005-08-02,SPY,0
2005-08-02,VTI,0
2005-08-02,XLK,0
2005-08-03,GLD,1
2005-08-03,QQQ,0
2005-08-03,SPY,0
2005-08-03,VTI,0
2005-08-03,XLK,0
2005-08-04,GLD,1
2005-08-04,QQQ,0
2005-08-04,SPY,0
2005-08-04,VTI,0
2005-08-04,XLK,0
2005-08-05,GLD,1
2005-08-05,QQQ,0
2005-08-05,SPY,0
2005-08-05,VTI,0
2005-08-05,XLK,0
2005-08-08,GLD,1
2005-08-08,QQQ,0
2005-08-08,SPY,0
2005-08-08,VTI,0
2005-08-08,XLK,0
2005-08-09,GLD,1
2005-08-09,QQQ,0
2005-08-09,SPY,0
2005-08-09,VTI,0
2005-08-09,XLK,0
2005-08-10,GLD,1
2005-08-10,QQQ,0
2005-08-10,SPY,0
2005-08-10,VTI,0
2005-08-10,XLK,0
2005-08-11,GLD,1
2005-08-11,QQQ,0
2005-08-11,SPY,0
2005-08-11,VTI,0
2005-08-11,XLK,0
2005-08-12,GLD,1
2005-08-12,QQQ,0
2005-08-12,SPY,0
2005-08-12,VTI,0
2005-08-12,XLK,0
2005-08-15,GLD,1
2005-08-15,QQQ,0
2005-08-15,SPY,0
2005-08-15,VTI,0
2005-08-15,XLK,0
2005-08-16,GLD,1
2005-08-16,QQQ,0
2005-08-16,SPY,0
2005-08-16,VTI,0
2005-08-16,XLK,0
2005-08-17,GLD,1
2005-08-17,QQQ,0
2005-08-17,SPY,0
2005-08-17,VTI,0
2005-08-17,XLK,0
2005-08-18,GLD,1
2005-08-18,QQQ,0
2005-08-18,SPY,0
2005-08-18,VTI,0
2005-08-18,XLK,0
2005-08-19,GLD,1
2005-08-19,QQQ,0
2005-08-19,SPY,0
2005-08-19,VTI,0
2005-08-19,XLK,0
2005-08-22,GLD,1
2005-08-22,QQQ,0
2005-08-22,SPY,0
2005-08-22,VTI,0
2005-08-22,XLK,0
2005-08-23,GLD,1
2005-08-23,QQQ,0
2005-08-23,SPY,0
2005-08-23,VTI,0
2005-08-23,XLK,0
2005-08-24,GLD,1
2005-08-24,QQQ,0
2005-08-24,SPY,0
2005-08-24,VTI,0
2005-08-24,XLK,0
2005-08-25,GLD,1
2005-08-25,QQQ,0
2005-08-25,SPY,0
2005-08-25,VTI,0
2005-08-25,XLK,0
2005-08-26,GLD,1
2005-08-26,QQQ,0
2005-08-26,SPY,0
2005-08-26,VTI,0
2005-08-26,XLK,0
2005-08-29,GLD,1
2005-08-29,QQQ,0
2005-08-29,SPY,0
2005-08-29,VTI,0
2005-08-29,XLK,0
2005-08-30,GLD,1
2005-08-30,QQQ,0
2005-08-30,SPY,0
2005-08-30,VTI,0
2005-08-30,XLK,0
2005-08-31,GLD,1
2005-08-31,QQQ,0
2005-08-31,SPY,0
2005-08-31,VTI,0
2005-08-31,XLK,0
2005-09-01,GLD,1
2005-09-01,QQQ,0
2005-09-01,SPY,0
2005-09-01,VTI,0
2005-09-01,XLK,0
2005-09-02,GLD,1
2005-09-02,QQQ,0
2005-09-02,SPY,0
2005-09-02,VTI,0
2005-09-02,XLK,0
2005-09-06,GLD,1
2005-09-06,QQQ,0
2005-09-06,SPY,0
2005-09-06,VTI,0
2005-09-06,XLK,0
2005-09-07,GLD,1
2005-09-07,QQQ,0
2005-09-07,SPY,0
2005-09-07,VTI,0
2005-09-07,XLK,0
2005-09-08,GLD,1
2005-09-08,QQQ,0
2005-09-08,SPY,0
2005-09-08,VTI,0
2005-09-08,XLK,0
2005-09-09,GLD,1
2005-09-09,QQQ,0
2005-09-09,SPY,0
2005-09-09,VTI,0
2005-09-09,XLK,0
2005-09-12,GLD,1
2005-09-12,QQQ,0
2005-09-12,SPY,0
2005-09-12,VTI,0
2005-09-12,XLK,0
2005-09-13,GLD,1
2005-09-13,QQQ,0
2005-09-13,SPY,0
2005-09-13,VTI,0
2005-09-13,XLK,0
2005-09-14,GLD,1
2005-09-14,QQQ,0
2005-09-14,SPY,0
2005-09-14,VTI,0
2005-09-14,XLK,0
2005-09-15,GLD,1
2005-09-15,QQQ,0
2005-09-15,SPY,0
2005-09-15,VTI,0
2005-09-15,XLK,0
2005-09-16,GLD,1
2005-09-16,QQQ,0
2005-09-16,SPY,0
2005-09-16,VTI,0
2005-09-16,XLK,0
2005-09-19,GLD,1
2005-09-19,QQQ,0
2005-09-19,SPY,0
2005-09-19,VTI,0
2005-09-19,XLK,0
2005-09-20,GLD,1
2005-09-20,QQQ,0
2005-09-20,SPY,0
2005-09-20,VTI,0
2005-09-20,XLK,0
2005-09-21,GLD,1
2005-09-21,QQQ,0
2005-09-21,SPY,0
2005-09-21,VTI,0
2005-09-21,XLK,0
2005-09-22,GLD,1
2005-09-22,QQQ,0
2005-09-22,SPY,0
2005-09-22,VTI,0
2005-09-22,XLK,0
2005-09-23,GLD,1
2005-09-23,QQQ,0
2005-09-23,SPY,0
2005-09-23,VTI,0
2005-09-23,XLK,0
2005-09-26,GLD,1
2005-09-26,QQQ,0
2005-09-26,SPY,0
2005-09-26,VTI,0
2005-09-26,XLK,0
2005-09-27,GLD,1
2005-09-27,QQQ,0
2005-09-27,SPY,0
2005-09-27,VTI,0
2005-09-27,XLK,0
2005-09-28,GLD,1
2005-09-28,QQQ,0
2005-09-28,SPY,0
2005-09-28,VTI,0
2005-09-28,XLK,0
2005-09-29,GLD,1
2005-09-29,QQQ,0
2005-09-29,SPY,0
2005-09-29,VTI,0
2005-09-29,XLK,0
2005-09-30,GLD,1
2005-09-30,QQQ,0
2005-09-30,SPY,0
2005-09-30,VTI,0
2005-09-30,XLK,0
2005-10-03,GLD,1
2005-10-03,QQQ,0
2005-10-03,SPY,0
2005-10-03,VTI,0
2005-10-03,XLK,0
2005-10-04,GLD,1
2005-10-04,QQQ,0
2005-10-04,SPY,0
2005-10-04,VTI,0
2005-10-04,XLK,0
2005-10-05,GLD,1
2005-10-05,QQQ,0
2005-10-05,SPY,0
2005-10-05,VTI,0
2005-10-05,XLK,0
2005-10-06,GLD,1
2005-10-06,QQQ,0
2005-10-06,SPY,0
2005-10-06,VTI,0
2005-10-06,XLK,0
2005-10-07,GLD,1
2005-10-07,QQQ,0
2005-10-07,SPY,0
2005-10-07,VTI,0
2005-10-07,XLK,0
2005-10-10,GLD,1
2005-10-10,QQQ,0
2005-10-10,SPY,0
2005-10-10,VTI,0
2005-10-10,XLK,0
2005-10-11,GLD,1
2005-10-11,QQQ,0
2005-10-11,SPY,0
2005-10-11,VTI,0
2005-10-11,XLK,0
2005-10-12,GLD,1
2005-10-12,QQQ,0
2005-10-12,SPY,0
2005-10-12,VTI,0
2005-10-12,XLK,0
2005-10-13,GLD,1
2005-10-13,QQQ,0
2005-10-13,SPY,0
2005-10-13,VTI,0
2005-10-13,XLK,0
2005-10-14,GLD,1
2005-10-14,QQQ,0
2005-10-14,SPY,0
2005-10-14,VTI,0
2005-10-14,XLK,0
2005-10-17,GLD,1
2005-10-17,QQQ,0
2005-10-17,SPY,0
2005-10-17,VTI,0
2005-10-17,XLK,0
2005-10-18,GLD,1
2005-10-18,QQQ,0
2005-10-18,SPY,0
2005-10-18,VTI,0
2005-10-18,XLK,0
2005-10-19,GLD,1
2005-10-19,QQQ,0
2005-10-19,SPY,0
2005-10-19,VTI,0
2005-10-19,XLK,0
2005-10-20,GLD,1
2005-10-20,QQQ,0
2005-10-20,SPY,0
2005-10-20,VTI,0
2005-10-20,XLK,0
2005-10-21,GLD,1
2005-10-21,QQQ,0
2005-10-21,SPY,0
2005-10-21,VTI,0
2005-10-21,XLK,0
2005-10-24,GLD,1
2005-10-24,QQQ,0
2005-10-24,SPY,0
2005-10-24,VTI,0
2005-10-24,XLK,0
2005-10-25,GLD,1
2005-10-25,QQQ,0
2005-10-25,SPY,0
2005-10-25,VTI,0
2005-10-25,XLK,0
2005-10-26,GLD,1
2005-10-26,QQQ,0
2005-10-26,SPY,0
2005-10-26,VTI,0
2005-10-26,XLK,0
2005-10-27,GLD,1
2005-10-27,QQQ,0
2005-10-27,SPY,0
2005-10-27,VTI,0
2005-10-27,XLK,0
2005-10-28,GLD,1
2005-10-28,QQQ,0
2005-10-28,SPY,0
2005-10-28,VTI,0
2005-10-28,XLK,0
2005-10-31,GLD,1
2005-10-31,QQQ,0
2005-10-31,SPY,0
2005-10-31,VTI,0
2005-10-31,XLK,0
2005-11-01,GLD,1
2005-11-01,QQQ,0
2005-11-01,SPY,0
2005-11-01,VTI,0
2005-11-01,XLK,0
2005-11-02,GLD,1
2005-11-02,QQQ,0
2005-11-02,SPY,0
2005-11-02,VTI,0
2005-11-02,XLK,0
2005-11-03,GLD,1
2005-11-03,QQQ,0
2005-11-03,SPY,0
2005-11-03,VTI,0
2005-11-03,XLK,0
2005-11-04,GLD,1
2005-11-04,QQQ,0
2005-11-04,SPY,0
2005-11-04,VTI,0
2005-11-04,XLK,0
2005-11-07,GLD,1
2005-11-07,QQQ,0
2005-11-07,SPY,0
2005-11-07,VTI,0
2005-11-07,XLK,0
2005-11-08,GLD,1
2005-11-08,QQQ,0
2005-11-08,SPY,0
2005-11-08,VTI,0
2005-11-08,XLK,0
2005-11-09,GLD,1
2005-11-09,QQQ,0
2005-11-09,SPY,0
2005-11-09,VTI,0
2005-11-09,XLK,0
2005-11-10,GLD,1
2005-11-10,QQQ,0
2005-11-10,SPY,0
2005-11-10,VTI,0
2005-11-10,XLK,0
2005-11-11,GLD,1
2005-11-11,QQQ,0
2005-11-11,SPY,0
2005-11-11,VTI,0
2005-11-11,XLK,0
2005-11-14,GLD,1
2005-11-14,QQQ,0
2005-11-14,SPY,0
2005-11-14,VTI,0
2005-11-14,XLK,0
2005-11-15,GLD,1
2005-11-15,QQQ,0
2005-11-15,SPY,0
2005-11-15,VTI,0
2005-11-15,XLK,0
2005-11-16,GLD,1
2005-11-16,QQQ,0
2005-11-16,SPY,0
2005-11-16,VTI,0
2005-11-16,XLK,0
2005-11-17,GLD,1
2005-11-17,QQQ,0
2005-11-17,SPY,0
2005-11-17,VTI,0
2005-11-17,XLK,0
2005-11-18,GLD,1
2005-11-18,QQQ,0
2005-11-18,SPY,0
2005-11-18,VTI,0
2005-11-18,XLK,0
2005-11-21,GLD,1
2005-11-21,QQQ,0
2005-11-21,SPY,0
2005-11-21,VTI,0
2005-11-21,XLK,0
2005-11-22,GLD,1
2005-11-22,QQQ,0
2005-11-22,SPY,0
2005-11-22,VTI,0
2005-11-22,XLK,0
2005-11-23,GLD,1
2005-11-23,QQQ,0
2005-11-23,SPY,0
2005-11-23,VTI,0
2005-11-23,XLK,0
2005-11-25,GLD,1
2005-11-25,QQQ,0
2005-11-25,SPY,0
2005-11-25,VTI,0
2005-11-25,XLK,0
2005-11-28,GLD,1
2005-11-28,QQQ,0
2005-11-28,SPY,0
2005-11-28,VTI,0
2005-11-28,XLK,0
2005-11-29,GLD,1
2005-11-29,QQQ,0
2005-11-29,SPY,0
2005-11-29,VTI,0
2005-11-29,XLK,0
2005-11-30,GLD,1
2005-11-30,QQQ,0
2005-11-30,SPY,0
2005-11-30,VTI,0
2005-11-30,XLK,0
2005-12-01,GLD,1
2005-12-01,QQQ,0
2005-12-01,SPY,0
2005-12-01,VTI,0
2005-12-01,XLK,0
2005-12-02,GLD,1
2005-12-02,QQQ,0
2005-12-02,SPY,0
2005-12-02,VTI,0
2005-12-02,XLK,0
2005-12-05,GLD,1
2005-12-05,QQQ,0
2005-12-05,SPY,0
2005-12-05,VTI,0
2005-12-05,XLK,0
2005-12-06,GLD,1
2005-12-06,QQQ,0
2005-12-06,SPY,0
2005-12-06,VTI,0
2005-12-06,XLK,0
2005-12-07,GLD,1
2005-12-07,QQQ,0
2005-12-07,SPY,0
2005-12-07,VTI,0
2005-12-07,XLK,0
2005-12-08,GLD,0
2005-12-08,QQQ,0.25
2005-12-08,SPY,0.25
2005-12-08,VTI,0.25
2005-12-08,XLK,0.25
2005-12-09,GLD,0
2005-12-09,QQQ,0.25
2005-12-09,SPY,0.25
2005-12-09,VTI,0.25
2005-12-09,XLK,0.25
2005-12-12,GLD,0
2005-12-12,QQQ,0.25
2005-12-12,SPY,0.25
2005-12-12,VTI,0.25
2005-12-12,XLK,0.25
2005-12-13,GLD,0
2005-12-13,QQQ,0.25
2005-12-13,SPY,0.25
2005-12-13,VTI,0.25
2005-12-13,XLK,0.25
2005-12-14,GLD,0
2005-12-14,QQQ,0.25
2005-12-14,SPY,0.25
2005-12-14,VTI,0.25
2005-12-14,XLK,0.25
2005-12-15,GLD,0
2005-12-15,QQQ,0.25
2005-12-15,SPY,0.25
2005-12-15,VTI,0.25
2005-12-15,XLK,0.25
2005-12-16,GLD,0
2005-12-16,QQQ,0.25
2005-12-16,SPY,0.25
2005-12-16,VTI,0.25
2005-12-16,XLK,0.25
2005-12-19,GLD,0
2005-12-19,QQQ,0.25
2005-12-19,SPY,0.25
2005-12-19,VTI,0.25
2005-12-19,XLK,0.25
2005-12-20,GLD,0
2005-12-20,QQQ,0.25
2005-12-20,SPY,0.25
2005-12-20,VTI,0.25
2005-12-20,XLK,0.25
2005-12-21,GLD,0
2005-12-21,QQQ,0.25
2005-12-21,SPY,0.25
2005-12-21,VTI,0.25
2005-12-21,XLK,0.25
2005-12-22,GLD,0
2005-12-22,QQQ,0.25
2005-12-22,SPY,0.25
2005-12-22,VTI,0.25
2005-12-22,XLK,0.25
2005-12-23,GLD,0
2005-12-23,QQQ,0.25
