date,symbol,target_weight
2005-03-18,SPY,0
2005-03-18,TLT,0
2005-03-21,GLD,1
2005-03-21,IWM,0
2005-03-21,QQQ,0
2005-03-21,SPY,0
2005-03-21,TLT,0
2005-03-22,GLD,1
2005-03-22,IWM,0
2005-03-22,QQQ,0
2005-03-22,SPY,0
2005-03-22,TLT,0
2005-03-23,GLD,1
2005-03-23,IWM,0
2005-03-23,QQQ,0
2005-03-23,SPY,0
2005-03-23,TLT,0
2005-03-24,GLD,1
2005-03-24,IWM,0
2005-03-24,QQQ,0
2005-03-24,SPY,0
2005-03-24,TLT,0
2005-03-28,GLD,1
2005-03-28,IWM,0
2005-03-28,QQQ,0
2005-03-28,SPY,0
2005-03-28,TLT,0
2005-03-29,GLD,1
2005-03-29,IWM,0
2005-03-29,QQQ,0
2005-03-29,SPY,0
2005-03-29,TLT,0
2005-03-30,GLD,1
2005-03-30,IWM,0
2005-03-30,QQQ,0
2005-03-30,SPY,0
2005-03-30,TLT,0
2005-03-31,GLD,1
2005-03-31,IWM,0
2005-03-31,QQQ,0
2005-03-31,SPY,0
2005-03-31,TLT,0
2005-04-01,GLD,1
2005-04-01,IWM,0
2005-04-01,QQQ,0
2005-04-01,SPY,0
2005-04-01,TLT,0
2005-04-04,GLD,1
2005-04-04,IWM,0
2005-04-04,QQQ,0
2005-04-04,SPY,0
2005-04-04,TLT,0
2005-04-05,GLD,1
2005-04-05,IWM,0
2005-04-05,QQQ,0
2005-04-05,SPY,0
2005-04-05,TLT,0
2005-04-06,GLD,1
2005-04-06,IWM,0
2005-04-06,QQQ,0
2005-04-06,SPY,0
2005-04-06,TLT,0
2005-04-07,GLD,1
2005-04-07,IWM,0
2005-04-07,QQQ,0
2005-04-07,SPY,0
2005-04-07,TLT,0
2005-04-08,GLD,1
2005-04-08,IWM,0
2005-04-08,QQQ,0
2005-04-08,SPY,0
2005-04-08,TLT,0
2005-04-11,GLD,1
2005-04-11,IWM,0
2005-04-11,QQQ,0
2005-04-11,SPY,0
2005-04-11,TLT,0
2005-04-12,GLD,1
2005-04-12,IWM,0
2005-04-12,QQQ,0
2005-04-12,SPY,0
2005-04-12,TLT,0
2005-04-13,GLD,1
2005-04-13,IWM,0
2005-04-13,QQQ,0
2005-04-13,SPY,0
2005-04-13,TLT,0
2005-04-14,GLD,1
2005-04-14,IWM,0
2005-04-14,QQQ,0
2005-04-14,SPY,0
2005-04-14,TLT,0
2005-04-15,GLD,1
2005-04-15,IWM,0
2005-04-15,QQQ,0
2005-04-15,SPY,0
2005-04-15,TLT,0
2005-04-18,GLD,1
2005-04-18,IWM,0
2005-04-18,QQQ,0
2005-04-18,SPY,0
2005-04-18,TLT,0
2005-04-19,GLD,1
2005-04-19,IWM,0
2005-04-19,QQQ,0
2005-04-19,SPY,0
2005-04-19,TLT,0
2005-04-20,GLD,1
2005-04-20,IWM,0
2005-04-20,QQQ,0
2005-04-20,SPY,0
2005-04-20,TLT,0
2005-04-21,GLD,1
2005-04-21,IWM,0
2005-04-21,QQQ,0
2005-04-21,SPY,0
2005-04-21,TLT,0
2005-04-22,GLD,1
2005-04-22,IWM,0
2005-04-22,QQQ,0
2005-04-22,SPY,0
2005-04-22,TLT,0
2005-04-25,GLD,1
2005-04-25,IWM,0
2005-04-25,QQQ,0
2005-04-25,SPY,0
2005-04-25,TLT,0
2005-04-26,GLD,1
2005-04-26,IWM,0
2005-04-26,QQQ,0
2005-04-26,SPY,0
2005-04-26,TLT,0
2005-04-27,GLD,1
2005-04-27,IWM,0
2005-04-27,QQQ,0
2005-04-27,SPY,0
2005-04-27,TLT,0
2005-04-28,GLD,1
2005-04-28,IWM,0
2005-04-28,QQQ,0
2005-04-28,SPY,0
2005-04-28,TLT,0
2005-04-29,GLD,1
2005-04-29,IWM,0
2005-04-29,QQQ,0
2005-04-29,SPY,0
2005-04-29,TLT,0
2005-05-02,GLD,1
2005-05-02,IWM,0
2005-05-02,QQQ,0
2005-05-02,SPY,0
2005-05-02,TLT,0
2005-05-03,GLD,1
2005-05-03,IWM,0
2005-05-03,QQQ,0
2005-05-03,SPY,0
2005-05-03,TLT,0
2005-05-04,GLD,1
2005-05-04,IWM,0
2005-05-04,QQQ,0
2005-05-04,SPY,0
2005-05-04,TLT,0
2005-05-05,GLD,1
2005-05-05,IWM,0
2005-05-05,QQQ,0
2005-05-05,SPY,0
2005-05-05,TLT,0
2005-05-06,GLD,1
2005-05-06,IWM,0
2005-05-06,QQQ,0
2005-05-06,SPY,0
2005-05-06,TLT,0
2005-05-09,GLD,1
2005-05-09,IWM,0
2005-05-09,QQQ,0
2005-05-09,SPY,0
2005-05-09,TLT,0
2005-05-10,GLD,1
2005-05-10,IWM,0
2005-05-10,QQQ,0
2005-05-10,SPY,0
2005-05-10,TLT,0
2005-05-11,GLD,1
2005-05-11,IWM,0
2005-05-11,QQQ,0
2005-05-11,SPY,0
2005-05-11,TLT,0
2005-05-12,GLD,1
2005-05-12,IWM,0
2005-05-12,QQQ,0
2005-05-12,SPY,0
2005-05-12,TLT,0
2005-05-13,GLD,1
2005-05-13,IWM,0
2005-05-13,QQQ,0
2005-05-13,SPY,0
2005-05-13,TLT,0
2005-05-16,GLD,1
2005-05-16,IWM,0
2005-05-16,QQQ,0
2005-05-16,SPY,0
2005-05-16,TLT,0
2005-05-17,GLD,1
2005-05-17,IWM,0
2005-05-17,QQQ,0
2005-05-17,SPY,0
2005-05-17,TLT,0
2005-05-18,GLD,1
2005-05-18,IWM,0
2005-05-18,QQQ,0
2005-05-18,SPY,0
2005-05-18,TLT,0
2005-05-19,GLD,1
2005-05-19,IWM,0
2005-05-19,QQQ,0
2005-05-19,SPY,0
2005-05-19,TLT,0
2005-05-20,GLD,1
2005-05-20,IWM,0
2005-05-20,QQQ,0
2005-05-20,SPY,0
2005-05-20,TLT,0
2005-05-23,GLD,1
2005-05-23,IWM,0
2005-05-23,QQQ,0
2005-05-23,SPY,0
2005-05-23,TLT,0
2005-05-24,GLD,1
2005-05-24,IWM,0
2005-05-24,QQQ,0
2005-05-24,SPY,0
2005-05-24,TLT,0
2005-05-25,GLD,1
2005-05-25,IWM,0
2005-05-25,QQQ,0
2005-05-25,SPY,0
2005-05-25,TLT,0
2005-05-26,GLD,1
2005-05-26,IWM,0
2005-05-26,QQQ,0
2005-05-26,SPY,0
2005-05-26,TLT,0
2005-05-27,GLD,1
2005-05-27,IWM,0
2005-05-27,QQQ,0
2005-05-27,SPY,0
2005-05-27,TLT,0
2005-05-31,GLD,1
2005-05-31,IWM,0
2005-05-31,QQQ,0
2005-05-31,SPY,0
2005-05-31,TLT,0
2005-06-01,GLD,1
2005-06-01,IWM,0
2005-06-01,QQQ,0
2005-06-01,SPY,0
2005-06-01,TLT,0
2005-06-02,GLD,1
2005-06-02,IWM,0
2005-06-02,QQQ,0
2005-06-02,SPY,0
2005-06-02,TLT,0
2005-06-03,GLD,1
2005-06-03,IWM,0
2005-06-03,QQQ,0
2005-06-03,SPY,0
2005-06-03,TLT,0
2005-06-06,GLD,1
2005-06-06,IWM,0
2005-06-06,QQQ,0
2005-06-06,SPY,0
2005-06-06,TLT,0
2005-06-07,GLD,1
2005-06-07,IWM,0
2005-06-07,QQQ,0
2005-06-07,SPY,0
2005-06-07,TLT,0
2005-06-08,GLD,1
2005-06-08,IWM,0
2005-06-08,QQQ,0
2005-06-08,SPY,0
2005-06-08,TLT,0
2005-06-09,GLD,1
2005-06-09,IWM,0
2005-06-09,QQQ,0
2005-06-09,SPY,0
2005-06-09,TLT,0
2005-06-10,GLD,1
2005-06-10,IWM,0
2005-06-10,QQQ,0
2005-06-10,SPY,0
2005-06-10,TLT,0
2005-06-13,GLD,1
2005-06-13,IWM,0
2005-06-13,QQQ,0
2005-06-13,SPY,0
2005-06-13,TLT,0
2005-06-14,GLD,1
2005-06-14,IWM,0
2005-06-14,QQQ,0
2005-06-14,SPY,0
2005-06-14,TLT,0
2005-06-15,GLD,1
2005-06-15,IWM,0
2005-06-15,QQQ,0
2005-06-15,SPY,0
2005-06-15,TLT,0
2005-06-16,GLD,1
2005-06-16,IWM,0
2005-06-16,QQQ,0
2005-06-16,SPY,0
2005-06-16,TLT,0
2005-06-17,GLD,1
2005-06-17,IWM,0
2005-06-17,QQQ,0
2005-06-17,SPY,0
2005-06-17,TLT,0
2005-06-20,GLD,1
2005-06-20,IWM,0
2005-06-20,QQQ,0
2005-06-20,SPY,0
2005-06-20,TLT,0
2005-06-21,GLD,1
2005-06-21,IWM,0
2005-06-21,QQQ,0
2005-06-21,SPY,0
2005-06-21,TLT,0
2005-06-22,GLD,1
2005-06-22,IWM,0
2005-06-22,QQQ,0
2005-06-22,SPY,0
2005-06-22,TLT,0
2005-06-23,GLD,1
2005-06-23,IWM,0
2005-06-23,QQQ,0
2005-06-23,SPY,0
2005-06-23,TLT,0
2005-06-24,GLD,1
2005-06-24,IWM,0
2005-06-24,QQQ,0
2005-06-24,SPY,0
2005-06-24,TLT,0
2005-06-27,GLD,1
2005-06-27,IWM,0
2005-06-27,QQQ,0
2005-06-27,SPY,0
2005-06-27,TLT,0
2005-06-28,GLD,1
2005-06-28,IWM,0
2005-06-28,QQQ,0
2005-06-28,SPY,0
2005-06-28,TLT,0
2005-06-29,GLD,1
2005-06-29,IWM,0
2005-06-29,QQQ,0
2005-06-29,SPY,0
2005-06-29,TLT,0
2005-06-30,GLD,1
2005-06-30,IWM,0
2005-06-30,QQQ,0
2005-06-30,SPY,0
2005-06-30,TLT,0
2005-07-01,GLD,1
2005-07-01,IWM,0
2005-07-01,QQQ,0
2005-07-01,SPY,0
2005-07-01,TLT,0
2005-07-05,GLD,1
2005-07-05,IWM,0
2005-07-05,QQQ,0
2005-07-05,SPY,0
2005-07-05,TLT,0
2005-07-06,GLD,1
2005-07-06,IWM,0
2005-07-06,QQQ,0
2005-07-06,SPY,0
2005-07-06,TLT,0
2005-07-07,GLD,1
2005-07-07,IWM,0
2005-07-07,QQQ,0
2005-07-07,SPY,0
2005-07-07,TLT,0
2005-07-08,GLD,1
2005-07-08,IWM,0
2005-07-08,QQQ,0
2005-07-08,SPY,0
2005-07-08,TLT,0
2005-07-11,GLD,1
2005-07-11,IWM,0
2005-07-11,QQQ,0
2005-07-11,SPY,0
2005-07-11,TLT,0
2005-07-12,GLD,1
2005-07-12,IWM,0
2005-07-12,QQQ,0
2005-07-12,SPY,0
2005-07-12,TLT,0
2005-07-13,GLD,1
2005-07-13,IWM,0
2005-07-13,QQQ,0
2005-07-13,SPY,0
2005-07-13,TLT,0
2005-07-14,GLD,1
2005-07-14,IWM,0
2005-07-14,QQQ,0
2005-07-14,SPY,0
2005-07-14,TLT,0
2005-07-15,GLD,1
2005-07-15,IWM,0
2005-07-15,QQQ,0
2005-07-15,SPY,0
2005-07-15,TLT,0
2005-07-18,GLD,1
2005-07-18,IWM,0
2005-07-18,QQQ,0
2005-07-18,SPY,0
2005-07-18,TLT,0
2005-07-19,GLD,1
2005-07-19,IWM,0
2005-07-19,QQQ,0
2005-07-19,SPY,0
2005-07-19,TLT,0
2005-07-20,GLD,1
2005-07-20,IWM,0
2005-07-20,QQQ,0
2005-07-20,SPY,0
2005-07-20,TLT,0
2005-07-21,GLD,1
2005-07-21,IWM,0
2005-07-21,QQQ,0
2005-07-21,SPY,0
2005-07-21,TLT,0
2005-07-22,GLD,1
2005-07-22,IWM,0
2005-07-22,QQQ,0
2005-07-22,SPY,0
2005-07-22,TLT,0
2005-07-25,GLD,1
2005-07-25,IWM,0
2005-07-25,QQQ,0
2005-07-25,SPY,0
2005-07-25,TLT,0
2005-07-26,GLD,1
2005-07-26,IWM,0
2005-07-26,QQQ,0
2005-07-26,SPY,0
2005-07-26,TLT,0
2005-07-27,GLD,1
2005-07-27,IWM,0
2005-07-27,QQQ,0
2005-07-27,SPY,0
2005-07-27,TLT,0
2005-07-28,GLD,1
2005-07-28,IWM,0
2005-07-28,QQQ,0
2005-07-28,SPY,0
2005-07-28,TLT,0
2005-07-29,GLD,1
2005-07-29,IWM,0
2005-07-29,QQQ,0
2005-07-29,SPY,0
2005-07-29,TLT,0
2005-08-01,GLD,1
2005-08-01,IWM,0
2005-08-01,QQQ,0
2005-08-01,SPY,0
2005-08-01,TLT,0
2005-08-02,GLD,1
2005-08-02,IWM,0
2005-08-02,QQQ,0
2005-08-02,SPY,0
2005-08-02,TLT,0
2005-08-03,GLD,1
2005-08-03,IWM,0
2005-08-03,QQQ,0
2005-08-03,SPY,0
2005-08-03,TLT,0
2005-08-04,GLD,1
2005-08-04,IWM,0
2005-08-04,QQQ,0
2005-08-04,SPY,0
2005-08-04,TLT,0
2005-08-05,GLD,1
2005-08-05,IWM,0
2005-08-05,QQQ,0
2005-08-05,SPY,0
2005-08-05,TLT,0
2005-08-08,GLD,1
2005-08-08,IWM,0
2005-08-08,QQQ,0
2005-08-08,SPY,0
2005-08-08,TLT,0
2005-08-09,GLD,1
2005-08-09,IWM,0
2005-08-09,QQQ,0
2005-08-09,SPY,0
2005-08-09,TLT,0
2005-08-10,GLD,1
2005-08-10,IWM,0
2005-08-10,QQQ,0
2005-08-10,SPY,0
2005-08-10,TLT,0
2005-08-11,GLD,1
2005-08-11,IWM,0
2005-08-11,QQQ,0
2005-08-11,SPY,0
2005-08-11,TLT,0
2005-08-12,GLD,1
2005-08-12,IWM,0
2005-08-12,QQQ,0
2005-08-12,SPY,0
2005-08-12,TLT,0
2005-08-15,GLD,1
2005-08-15,IWM,0
2005-08-15,QQQ,0
2005-08-15,SPY,0
2005-08-15,TLT,0
2005-08-16,GLD,1
2005-08-16,IWM,0
2005-08-16,QQQ,0
2005-08-16,SPY,0
2005-08-16,TLT,0
2005-08-17,GLD,1
2005-08-17,IWM,0
2005-08-17,QQQ,0
2005-08-17,SPY,0
2005-08-17,TLT,0
2005-08-18,GLD,1
2005-08-18,IWM,0
2005-08-18,QQQ,0
2005-08-18,SPY,0
2005-08-18,TLT,0
2005-08-19,GLD,1
2005-08-19,IWM,0
2005-08-19,QQQ,0
2005-08-19,SPY,0
2005-08-19,TLT,0
2005-08-22,GLD,1
2005-08-22,IWM,0
2005-08-22,QQQ,0
2005-08-22,SPY,0
2005-08-22,TLT,0
2005-08-23,GLD,1
2005-08-23,IWM,0
2005-08-23,QQQ,0
2005-08-23,SPY,0
2005-08-23,TLT,0
2005-08-24,GLD,1
2005-08-24,IWM,0
2005-08-24,QQQ,0
2005-08-24,SPY,0
2005-08-24,TLT,0
2005-08-25,GLD,1
2005-08-25,IWM,0
2005-08-25,QQQ,0
2005-08-25,SPY,0
2005-08-25,TLT,0
2005-08-26,GLD,1
2005-08-26,IWM,0
2005-08-26,QQQ,0
2005-08-26,SPY,0
2005-08-26,TLT,0
2005-08-29,GLD,1
2005-08-29,IWM,0
2005-08-29,QQQ,0
2005-08-29,SPY,0
2005-08-29,TLT,0
2005-08-30,GLD,1
2005-08-30,IWM,0
2005-08-30,QQQ,0
2005-08-30,SPY,0
2005-08-30,TLT,0
2005-08-31,GLD,1
2005-08-31,IWM,0
2005-08-31,QQQ,0
2005-08-31,SPY,0
2005-08-31,TLT,0
2005-09-01,GLD,1
2005-09-01,IWM,0
2005-09-01,QQQ,0
2005-09-01,SPY,0
2005-09-01,TLT,0
2005-09-02,GLD,1
2005-09-02,IWM,0
2005-09-02,QQQ,0
2005-09-02,SPY,0
2005-09-02,TLT,0
2005-09-06,GLD,1
2005-09-06,IWM,0
2005-09-06,QQQ,0
2005-09-06,SPY,0
2005-09-06,TLT,0
2005-09-07,GLD,1
2005-09-07,IWM,0
2005-09-07,QQQ,0
2005-09-07,SPY,0
2005-09-07,TLT,0
2005-09-08,GLD,1
2005-09-08,IWM,0
2005-09-08,QQQ,0
2005-09-08,SPY,0
2005-09-08,TLT,0
2005-09-09,GLD,1
2005-09-09,IWM,0
2005-09-09,QQQ,0
2005-09-09,SPY,0
2005-09-09,TLT,0
2005-09-12,GLD,1
2005-09-12,IWM,0
2005-09-12,QQQ,0
2005-09-12,SPY,0
2005-09-12,TLT,0
2005-09-13,GLD,1
2005-09-13,IWM,0
2005-09-13,QQQ,0
2005-09-13,SPY,0
2005-09-13,TLT,0
2005-09-14,GLD,1
2005-09-14,IWM,0
2005-09-14,QQQ,0
2005-09-14,SPY,0
2005-09-14,TLT,0
2005-09-15,GLD,1
2005-09-15,IWM,0
2005-09-15,QQQ,0
2005-09-15,SPY,0
2005-09-15,TLT,0
2005-09-16,GLD,1
2005-09-16,IWM,0
2005-09-16,QQQ,0
2005-09-16,SPY,0
2005-09-16,TLT,0
2005-09-19,GLD,1
2005-09-19,IWM,0
2005-09-19,QQQ,0
2005-09-19,SPY,0
2005-09-19,TLT,0
2005-09-20,GLD,1
2005-09-20,IWM,0
2005-09-20,QQQ,0
2005-09-20,SPY,0
2005-09-20,TLT,0
2005-09-21,GLD,1
2005-09-21,IWM,0
2005-09-21,QQQ,0
2005-09-21,SPY,0
2005-09-21,TLT,0
2005-09-22,GLD,1
2005-09-22,IWM,0
2005-09-22,QQQ,0
2005-09-22,SPY,0
2005-09-22,TLT,0
2005-09-23,GLD,1
2005-09-23,IWM,0
2005-09-23,QQQ,0
2005-09-23,SPY,0
2005-09-23,TLT,0
2005-09-26,GLD,1
2005-09-26,IWM,0
2005-09-26,QQQ,0
2005-09-26,SPY,0
2005-09-26,TLT,0
2005-09-27,GLD,1
2005-09-27,IWM,0
2005-09-27,QQQ,0
2005-09-27,SPY,0
2005-09-27,TLT,0
2005-09-28,GLD,1
2005-09-28,IWM,0
2005-09-28,QQQ,0
2005-09-28,SPY,0
2005-09-28,TLT,0
2005-09-29,GLD,1
2005-09-29,IWM,0
2005-09-29,QQQ,0
2005-09-29,SPY,0
2005-09-29,TLT,0
2005-09-30,GLD,1
2005-09-30,IWM,0
2005-09-30,QQQ,0
2005-09-30,SPY,0
2005-09-30,TLT,0
2005-10-03,GLD,1
2005-10-03,IWM,0
2005-10-03,QQQ,0
2005-10-03,SPY,0
2005-10-03,TLT,0
2005-10-04,GLD,1
2005-10-04,IWM,0
2005-10-04,QQQ,0
2005-10-04,SPY,0
2005-10-04,TLT,0
2005-10-05,GLD,1
2005-10-05,IWM,0
2005-10-05,QQQ,0
2005-10-05,SPY,0
2005-10-05,TLT,0
2005-10-06,GLD,1
2005-10-06,IWM,0
2005-10-06,QQQ,0
2005-10-06,SPY,0
2005-10-06,TLT,0
2005-10-07,GLD,1
2005-10-07,IWM,0
2005-10-07,QQQ,0
2005-10-07,SPY,0
2005-10-07,TLT,0
2005-10-10,GLD,1
2005-10-10,IWM,0
2005-10-10,QQQ,0
2005-10-10,SPY,0
2005-10-10,TLT,0
2005-10-11,GLD,1
2005-10-11,IWM,0
2005-10-11,QQQ,0
2005-10-11,SPY,0
2005-10-11,TLT,0
2005-10-12,GLD,1
2005-10-12,IWM,0
2005-10-12,QQQ,0
2005-10-12,SPY,0
2005-10-12,TLT,0
2005-10-13,GLD,1
2005-10-13,IWM,0
2005-10-13,QQQ,0
2005-10-13,SPY,0
2005-10-13,TLT,0
2005-10-14,GLD,1
2005-10-14,IWM,0
2005-10-14,QQQ,0
2005-10-14,SPY,0
2005-10-14,TLT,0
2005-10-17,GLD,1
2005-10-17,IWM,0
2005-10-17,QQQ,0
2005-10-17,SPY,0
2005-10-17,TLT,0
2005-10-18,GLD,1
2005-10-18,IWM,0
2005-10-18,QQQ,0
2005-10-18,SPY,0
2005-10-18,TLT,0
2005-10-19,GLD,1
2005-10-19,IWM,0
2005-10-19,QQQ,0
2005-10-19,SPY,0
2005-10-19,TLT,0
2005-10-20,GLD,1
2005-10-20,IWM,0
2005-10-20,QQQ,0
2005-10-20,SPY,0
2005-10-20,TLT,0
2005-10-21,GLD,1
2005-10-21,IWM,0
2005-10-21,QQQ,0
2005-10-21,SPY,0
2005-10-21,TLT,0
2005-10-24,GLD,1
2005-10-24,IWM,0
2005-10-24,QQQ,0
2005-10-24,SPY,0
2005-10-24,TLT,0
2005-10-25,GLD,1
2005-10-25,IWM,0
2005-10-25,QQQ,0
2005-10-25,SPY,0
2005-10-25,TLT,0
2005-10-26,GLD,1
2005-10-26,IWM,0
2005-10-26,QQQ,0
2005-10-26,SPY,0
2005-10-26,TLT,0
2005-10-27,GLD,1
2005-10-27,IWM,0
2005-10-27,QQQ,0
2005-10-27,SPY,0
2005-10-27,TLT,0
2005-10-28,GLD,1
2005-10-28,IWM,0
2005-10-28,QQQ,0
2005-10-28,SPY,0
2005-10-28,TLT,0
2005-10-31,GLD,1
2005-10-31,IWM,0
2005-10-31,QQQ,0
2005-10-31,SPY,0
2005-10-31,TLT,0
2005-11-01,GLD,1
2005-11-01,IWM,0
2005-11-01,QQQ,0
2005-11-01,SPY,0
2005-11-01,TLT,0
2005-11-02,GLD,1
2005-11-02,IWM,0
2005-11-02,QQQ,0
2005-11-02,SPY,0
2005-11-02,TLT,0
2005-11-03,GLD,1
2005-11-03,IWM,0
2005-11-03,QQQ,0
2005-11-03,SPY,0
2005-11-03,TLT,0
2005-11-04,GLD,1
2005-11-04,IWM,0
2005-11-04,QQQ,0
2005-11-04,SPY,0
2005-11-04,TLT,0
2005-11-07,GLD,1
2005-11-07,IWM,0
2005-11-07,QQQ,0
2005-11-07,SPY,0
2005-11-07,TLT,0
2005-11-08,GLD,1
2005-11-08,IWM,0
2005-11-08,QQQ,0
2005-11-08,SPY,0
2005-11-08,TLT,0
2005-11-09,GLD,1
2005-11-09,IWM,0
2005-11-09,QQQ,0
2005-11-09,SPY,0
2005-11-09,TLT,0
2005-11-10,GLD,1
2005-11-10,IWM,0
2005-11-10,QQQ,0
2005-11-10,SPY,0
2005-11-10,TLT,0
2005-11-11,GLD,1
2005-11-11,IWM,0
2005-11-11,QQQ,0
2005-11-11,SPY,0
2005-11-11,TLT,0
2005-11-14,GLD,1
2005-11-14,IWM,0
2005-11-14,QQQ,0
2005-11-14,SPY,0
2005-11-14,TLT,0
2005-11-15,GLD,1
2005-11-15,IWM,0
2005-11-15,QQQ,0
2005-11-15,SPY,0
2005-11-15,TLT,0
2005-11-16,GLD,1
2005-11-16,IWM,0
2005-11-16,QQQ,0
2005-11-16,SPY,0
2005-11-16,TLT,0
2005-11-17,GLD,1
2005-11-17,IWM,0
2005-11-17,QQQ,0
2005-11-17,SPY,0
2005-11-17,TLT,0
2005-11-18,GLD,1
2005-11-18,IWM,0
2005-11-18,QQQ,0
2005-11-18,SPY,0
2005-11-18,TLT,0
2005-11-21,GLD,1
2005-11-21,IWM,0
2005-11-21,QQQ,0
2005-11-21,SPY,0
2005-11-21,TLT,0
2005-11-22,GLD,1
2005-11-22,IWM,0
2005-11-22,QQQ,0
2005-11-22,SPY,0
2005-11-22,TLT,0
2005-11-23,GLD,1
2005-11-23,IWM,0
2005-11-23,QQQ,0
2005-11-23,SPY,0
2005-11-23,TLT,0
2005-11-25,GLD,1
2005-11-25,IWM,0
2005-11-25,QQQ,0
2005-11-25,SPY,0
2005-11-25,TLT,0
2005-11-28,GLD,1
2005-11-28,IWM,0
2005-11-28,QQQ,0
2005-11-28,SPY,0
2005-11-28,TLT,0
2005-11-29,GLD,1
2005-11-29,IWM,0
2005-11-29,QQQ,0
2005-11-29,SPY,0
2005-11-29,TLT,0
2005-11-30,GLD,1
2005-11-30,IWM,0
2005-11-30,QQQ,0
2005-11-30,SPY,0
2005-11-30,TLT,0
2005-12-01,GLD,1
2005-12-01,IWM,0
2005-12-01,QQQ,0
2005-12-01,SPY,0
2005-12-01,TLT,0
2005-12-02,GLD,1
2005-12-02,IWM,0
2005-12-02,QQQ,0
2005-12-02,SPY,0
2005-12-02,TLT,0
2005-12-05,GLD,1
2005-12-05,IWM,0
2005-12-05,QQQ,0
2005-12-05,SPY,0
2005-12-05,TLT,0
2005-12-06,GLD,1
2005-12-06,IWM,0
2005-12-06,QQQ,0
2005-12-06,SPY,0
2005-12-06,TLT,0
2005-12-07,GLD,1
2005-12-07,IWM,0
2005-12-07,QQQ,0
2005-12-07,SPY,0
2005-12-07,TLT,0
2005-12-08,GLD,1
2005-12-08,IWM,0
2005-12-08,QQQ,0
2005-12-08,SPY,0
2005-12-08,TLT,0
2005-12-09,GLD,1
2005-12-09,IWM,0
2005-12-09,QQQ,0
2005-12-09,SPY,0
2005-12-09,TLT,0
2005-12-12,GLD,1
2005-12-12,IWM,0
2005-12-12,QQQ,0
2005-12-12,SPY,0
2005-12-12,TLT,0
2005-12-13,GLD,1
2005-12-13,IWM,0
2005-12-13,QQQ,0
2005-12-13,SPY,0
2005-12-13,TLT,0
2005-12-14,GLD,1
2005-12-14,IWM,0
2005-12-14,QQQ,0
2005-12-14,SPY,0
2005-12-14,TLT,0
2005-12-15,GLD,1
2005-12-15,IWM,0
2005-12-15,QQQ,0
2005-12-15,SPY,0
2005-12-15,TLT,0
2005-12-16,GLD,1
2005-12-16,IWM,0
2005-12-16,QQQ,0
2005-12-16,SPY,0
2005-12-16,TLT,0
2005-12-19,GLD,1
2005-12-19,IWM,0
2005-12-19,QQQ,0
2005-12-19,SPY,0
2005-12-19,TLT,0
2005-12-20,GLD,1
2005-12-20,IWM,0
2005-12-20,QQQ,0
2005-12-20,SPY,0
2005-12-20,TLT,0
2005-12-21,GLD,1
2005-12-21,IWM,0
2005-12-21,QQQ,0
2005-12-21,SPY,0
2005-12-21,TLT,0
2005-12-22,GLD,1
2005-12-22,IWM,0
2005-12-22,QQQ,0
2005-12-22,SPY,0
2005-12-22,TLT,0
2005-12-23,GLD,1
2005-12-23,IWM,0
2005-12-23,QQQ,0
2005-12-23,SPY,0
2005-12-23,TLT,0
2005-12-27,GLD,1
2005-12-27,IWM,0
2005-12-27,QQQ,0
