date,open,high,low,close
2020-03-16,97.120380517750405,98.578601060401908,96.646309861397413,98.104530404048916
2020-03-17,98.058810569308775,99.354011435956039,97.970646871796077,99.265847738443341
2020-03-18,99.371504147896275,100.33453564212846,96.758099846374492,97.721131340606675
2020-03-19,98.035732177219515,99.384580118572003,97.124406184719376,98.473254126071865
2020-03-20,98.835693777160728,99.622147102017507,98.431432787891751,99.217886112748531
2020-03-23,99.500823426106678,99.572670584875979,97.092678128367908,97.164525287137209
2020-03-24,96.938790812259441,98.106202835247217,96.43186051557764,97.599272538565415
2020-03-25,97.170290285152319,97.77063818174102,96.735269889760588,97.335617786349289
2020-03-26,97.446671803314132,98.88723952866566,96.841664084706096,98.282231810057624
2020-03-27,98.287660101920736,98.731353405476995,97.351410246152611,97.79510354970887
2020-03-30,97.983369540071891,98.551151705566085,97.235253838223215,97.803036003717409
2020-03-31,97.778412257825664,98.53624609363662,97.477880375652077,98.235714211463034
2020-04-01,98.278889783049536,98.709891154179275,96.80632923659941,97.237330607729149
2020-04-02,96.945620752588042,98.298569550299547,96.614753627604287,97.967702425315792
2020-04-03,98.055483378476367,98.484283344618134,97.444941828434139,97.873741794575906
2020-04-06,97.78665404197308,98.82293437827974,97.447127978432519,98.483408314739179
2020-04-07,98.552343816513115,99.020389722651913,97.429946270834151,97.897992176972949
2020-04-08,97.987942025696626,99.53263366382275,97.667455613543751,99.212147251669876
2020-04-09,99.188887530271714,100.00280943794752,99.151353790706594,99.965275698382399
2020-04-10,100.02861392140976,100.20134767791123,99.609144114740047,99.78187787124152
2020-04-13,99.779162401123784,100.9319375735443,99.41884057818541,100.57161575060593
2020-04-14,100.72432359161702,102.23120644952769,100.62726560435605,102.13414846226672
2020-04-15,102.23663863983967,105.1747618754796,101.44638087321191,104.38450410885184
2020-04-16,104.27026229020746,104.38336636929189,102.34954366492205,102.46264774400649
2020-04-17,102.34217177730358,103.74949214871857,102.17802870567236,103.58534907708736
2020-04-20,103.94660065712218,104.47904121271777,103.66387024962734,104.19631080522294
2020-04-21,104.1751390536102,104.69728123556723,103.58810371608804,104.11024589804508
2020-04-22,104.31676059813364,105.02195022124911,102.18583504112206,102.89102466423753
2020-04-23,102.97197638599189,104.61659861477254,102.8417526043297,104.48637483311035
2020-04-24,104.36849069485031,104.83717513955889,102.4784730561672,102.94715750087579
2020-04-27,102.79294805399761,104.25587041800037,102.21810776365119,103.68103012765395
2020-04-28,103.7059396381171,106.04582194466212,103.00521312287432,105.34509542941935
2020-04-29,105.39916999830422,105.47681235372578,103.29553819374549,103.37318054916705
2020-04-30,103.50019801255625,103.86742516293502,102.66227116217122,103.02949831254999
2020-05-01,102.76843528168702,102.77494982827965,101.44740865447194,101.45392320106457
2020-05-04,101.33325729693614,102.0630976762468,101.05217131585569,101.78201169516635
2020-05-05,101.76270034911558,103.80905931414669,101.63329423235618,103.6796531973873
2020-05-06,104.01158349515531,106.92235623061684,103.34918890394501,106.25996163940654
2020-05-07,105.75837667065278,105.92148253966897,103.88477505586039,104.04788092487658
2020-05-08,104.13925819782671,104.19937184982248,103.30337569562016,103.36348934761594
2020-05-11,103.2518472989079,104.4154268844766,103.107530995011,104.2711105805797
2020-05-12,104.36107096981482,106.3227355857085,104.33637164046894,106.29803625636262
2020-05-13,106.19344347312834,107.2284877800044,105.83369428961312,106.86873859648918
2020-05-14,106.94665682112451,107.31929261174785,105.57526966465183,105.94790545527518
2020-05-15,106.27944570168796,106.51553764533251,106.12215601088151,106.35824795452606
2020-05-18,106.4335913936047,106.47830395913464,106.32423233208235,106.36894489761228
2020-05-19,106.46114548681238,107.4858768021449,105.11630854051657,106.14103985584909
2020-05-20,106.22019090384296,106.39766935069298,105.06374918685452,105.24122763370454
2020-05-21,105.08329980168871,105.84178403224837,105.00467403848022,105.76315826903988
2020-05-22,105.87802083505845,107.05707821382222,105.00742262576398,106.18648000452775
2020-05-25,106.14223282829286,106.14623599989305,106.09588421682881,106.099887388429
2020-05-26,105.92764193595525,106.39223851674663,105.38516328712043,105.84975986791181
2020-05-27,105.841599290446,106.12293041698952,103.98012339239564,104.26145451893916
2020-05-28,104.21405966526501,104.58725735624425,103.31285631065978,103.68605400163902
2020-05-29,103.84230469513329,105.43893108162641,103.63301450855928,105.2296408950524
2020-06-01,105.22062498252697,105.35770878043044,104.88370499797361,105.02078879587708
2020-06-02,104.90958395087758,104.96194019446088,103.20060908214248,103.25296532572578
2020-06-03,103.55363209097224,105.27169268347107,103.23311681743256,104.95117740993139
2020-06-04,105.15864232879305,105.88566197889872,104.92580185677957,105.65282150688525
2020-06-05,105.92112250222148,108.64940016847066,105.6638533445382,108.39213101078738
2020-06-08,108.5238637314163,109.03001672679144,107.99986537047992,108.50601836585507
2020-06-09,108.48221236364539,108.79350939378004,107.62800223783375,107.93929926796841
2020-06-10,107.84882597127918,108.09170372906341,105.8693502607225,106.11222801850673
2020-06-11,106.0529452400074,108.72303740358068,105.17365018604137,107.84374234961464
2020-06-12,108.04814735351815,111.50061373101146,107.8017129706037,111.25417934809701
2020-06-15,111.279078763317,111.93559398088074,109.54010957883884,110.19662479640257
2020-06-16,109.86981617717893,110.44545987918934,108.80142043234628,109.37706413435669
2020-06-17,109.36851461101179,109.44389422971331,109.30168451565517,109.37706413435669
2020-06-18,109.06728549319149,109.99805956230738,108.4462900652408,109.37706413435669
2020-06-19,109.41334797029656,109.6115453929726,109.17886671168064,109.37706413435669
2020-06-22,109.11372361968198,109.67136506517159,108.81942268886708,109.37706413435669
2020-06-23,109.10057288844185,109.80048658583141,108.67715043696712,109.37706413435669
2020-06-24,109.4030038794299,109.43445820201903,109.34560981176756,109.37706413435669
2020-06-25,109.35995442769627,109.90406797964276,108.83295058241019,109.37706413435669
2020-06-26,109.01354690232888,109.98535750449012,108.40525353219545,109.37706413435669
2020-06-29,109.54074116155337,110.00204200997213,108.91576328593793,109.37706413435669
2020-06-30,109.850250464807,110.47566340175885,108.75165119740484,109.37706413435669
2020-07-01,109.05300707477588,109.12745865774592,106.56382445040279,106.63827603337283
2020-07-02,107.02640730667342,107.26363584965304,104.59310085910575,104.83032940208537
2020-07-03,104.68612701828314,106.00304213368928,104.55119695417791,105.86811206958404
2020-07-06,105.76349518749952,106.5532212982972,104.36283944640212,105.15256555719981
2020-07-07,105.11494465674581,106.33555141625857,104.69803617739558,105.91864293690834
2020-07-08,105.61247933314735,107.40536248689125,104.84932806476644,106.64221121851034
2020-07-09,106.91929481611402,108.41652604108631,106.88311420146658,108.38034542643888
2020-07-10,108.48714203771776,109.53545747705101,108.42590218289688,109.47421762223013
2020-07-13,109.30968790058526,110.92952222944294,109.23183133432254,110.85166566318021
2020-07-14,110.79023673496614,111.01753665386107,110.50913374210597,110.7364336610009
2020-07-15,110.40060118838376,111.04047297974645,109.20548003855505,109.84535182991775
2020-07-16,109.76895268727235,110.14434679054764,108.54254852680016,108.91794263007546
2020-07-17,109.12188345071158,109.5290112302131,107.90728764121779,108.31441542071931
2020-07-20,107.94283420282569,108.10104582056019,106.72965422424512,106.88786584197962
2020-07-21,106.79460824646802,107.05054933919041,105.96390639448637,106.21984748720877
2020-07-22,106.25103187875455,106.56001860709581,105.82476957402935,106.13375630237061
2020-07-23,106.35626346092819,106.80321512887249,106.03968436749376,106.48663603543807
2020-07-24,106.77400737836042,106.93686008259637,105.92343570533573,106.08628840957168
2020-07-27,105.98927187167364,106.2689047480464,103.41689270585799,103.69652558223075
2020-07-28,103.54299108029966,104.02937738193575,103.15131903212888,103.63770533376497
2020-07-29,103.7310621084866,104.14469822239933,103.5358805040843,103.94951661799703
2020-07-30,103.87399629793818,105.75019967987538,103.46652045432599,105.34272383626319
2020-07-31,105.27740726579263,106.16101985307975,105.22396241853855,106.10757500582567
2020-08-03,106.33680634729269,106.43500253318153,105.22468700700094,105.32288319288978
2020-08-04,105.67881932157763,105.81591745135188,104.30631160474115,104.4434097345154
2020-08-05,104.4989459658496,107.13648167654979,104.3885462446415,107.0260819553417
2020-08-06,106.98493796687491,108.12824937157235,106.89136104455247,108.03467244924991
2020-08-07,108.15810464778777,111.28295945028898,107.34354381245024,110.46839861495145
2020-08-10,110.05137691287659,114.09259557444859,109.32039487798804,113.36161353956004
2020-08-11,113.35747605302592,113.71124731413201,111.93409687307579,112.28786813418188
2020-08-12,112.04968830824474,113.09856942425422,111.79316926635677,112.84205038236625
2020-08-13,113.38130625547197,114.1058774772499,112.77363819482929,113.49820941660722
2020-08-14,113.66169222098861,114.39893240090227,113.55999797910384,114.2972381590175
2020-08-17,114.32955452533072,115.09680468952359,114.31018305574379,115.07743321993667
2020-08-18,115.0326992546496,115.66064727691564,114.76345911663469,115.39140713890073
2020-08-19,114.81099850607585,116.38977654585047,114.08869244583846,115.66747048561308
2020-08-20,115.83236707816258,115.91643196202079,113.55069466233098,113.6347595461892
2020-08-21,114.00506544345795,114.54744382843462,112.9010888961311,113.44346728110777
2020-08-24,113.27810756881097,113.68282286971998,112.05928698895238,112.4640022898614
2020-08-25,112.61771910281607,113.2822457899878,112.003563154018,112.66808984118973
2020-08-26,112.83090495574454,113.33618629623628,111.56606432311671,112.07134566360844
2020-08-27,111.72434416200218,113.27173597624055,111.39274688860908,112.94013870284745
2020-08-28,113.1515039920487,114.32078067054158,112.92063550221684,114.08991218070972
2020-08-31,114.39904588861283,114.54770916781062,114.39901600158828,114.54767928078607
2020-09-01,114.60002301541485,115.33545790923417,114.28216589420741,115.01760078802673
2020-09-02,115.00306670513871,115.52224246232468,114.66133162608894,115.18050738327491
2020-09-03,115.36202345252107,115.83497311741465,114.12466074444197,114.59761040933554
2020-09-04,114.24447696172231,115.26034495070816,113.39006476240341,114.40593275138926
2020-09-07,114.42727648302593,114.97502103811848,113.21387295312068,113.76161750821323
2020-09-08,114.00150480113234,114.81891367942285,113.509392969009,114.32680184729951
2020-09-09,114.04271453139374,115.03334299958169,113.38984650958449,114.38047497777244
2020-09-10,114.60753651047688,115.35784233773649,114.46537824916554,115.21568407642515
2020-09-11,115.11931084391425,115.42052165202701,113.12608949715144,113.4273003052642
2020-09-14,112.95525513776282,115.58858125597001,112.04321196021152,114.67653807841872
2020-09-15,114.65228445981882,115.7814332280275,112.53671194048485,113.66586070869353
2020-09-16,113.44491777939406,113.82127819916516,112.32615177800068,112.70251219777178
2020-09-17,112.77447492483459,113.33930113203462,111.90471003286636,112.46953624006639
2020-09-18,112.20587589678183,112.76003771211258,111.19109421299713,111.74525602832787
2020-09-21,111.97998272895788,112.69287367728963,111.45707603256668,112.16996698089842
2020-09-22,112.00421783528145,112.51740825032174,110.92000933376066,111.43319974880094
2020-09-23,111.5126198606811,112.16143863682329,109.39642357843407,110.04524235457626
2020-09-24,109.9145130209187,110.35040874548146,108.53076185472858,108.96665757929134
2020-09-25,108.8962857541304,111.22926364538064,108.3960184410016,110.72899633225184
2020-09-28,110.99292111947763,111.13089811395058,110.68308445274735,110.8210614472203
2020-09-29,110.86877621905612,111.22237784608714,108.95843109744547,109.3120327244765
2020-09-30,109.22566920271649,109.36823486952032,109.21325844840533,109.35582411520916
2020-10-01,109.08210473457174,109.59925754084907,106.84799809922535,107.36515090550267
2020-10-02,107.61422759263353,110.33853827970606,107.0043336782871,109.72864436535963
2020-10-05,109.88946511772292,110.05491726549857,107.60642135498706,107.77187350276272
2020-10-06,107.70149080162302,109.02534628058379,107.10147559314163,108.4253310721024
2020-10-07,108.47809322836791,110.11621898678182,107.5295763314663,109.16770208988021
2020-10-08,108.94290885893753,109.72345375541855,106.53624977681395,107.31679467329496
2020-10-09,107.09897487295387,108.14640438359831,106.68907536106452,107.73650487170896
2020-10-12,107.55848371955021,109.12434423418836,107.50028533283044,109.06614584746859
2020-10-13,109.14323973647282,110.00199271486871,108.85398140317415,109.71273438157003
2020-10-14,109.77765050556424,111.01557899645235,108.85200836676448,110.08993685765259
2020-10-15,109.92583615245339,111.50750476712857,109.80267768992714,111.38434630460232
2020-10-16,111.54869938685934,112.22974704684211,110.95205829459172,111.63310595457449
2020-10-19,111.80830150896122,112.71244695522923,111.21417629298348,112.11832173925148
2020-10-20,112.15709408564298,112.47275931521234,111.66589525313408,111.98156048270344
2020-10-21,112.21412122711271,113.02576195076246,112.05600866321407,112.86764938686382
2020-10-22,112.80278153821955,113.05918946578015,111.37687930196117,111.63328722952176
2020-10-23,111.6080533878059,113.04876021368703,111.29209547256977,112.73280229845091
2020-10-26,112.83941566548214,112.95718220693686,111.96715576280786,112.08492230426259
2020-10-27,112.077290663993,112.49529454809941,110.24271993348709,110.66072381759351
2020-10-28,110.83643073747113,111.48078719449424,110.53580545530332,111.18016191232643
2020-10-29,110.90161822058461,113.5508896495958,110.84671023467745,113.49598166368864
2020-10-30,113.81961887382842,115.38996337782685,113.2774322345164,114.84777673851482
2020-11-02,114.66832215206398,115.08717044602777,113.75471470708698,114.17356300105077
2020-11-03,114.13595472034982,116.44147107586306,112.86300849226288,115.16852484777613
2020-11-04,114.85122572663886,115.06970512694666,114.3583938349722,114.57687323528
2020-11-05,114.71441642858635,115.69918577579244,113.45604066543802,114.44081001264412
2020-11-06,114.73237117861277,114.94735160257608,114.38321851940958,114.59819894337289
2020-11-09,114.84367904137999,114.93034126099684,111.40228629510501,111.48894851472187
2020-11-10,111.67477271347387,112.17421570300031,111.27968433404192,111.77912732356836
2020-11-11,111.43101509190117,111.65330034348983,110.21739992794436,110.43968517953302
2020-11-12,110.26692039218905,110.4690841313263,109.34999299876127,109.55215673789851
2020-11-13,109.45080719126354,109.67196710263923,107.44206509579344,107.66322500716913
2020-11-16,107.46195199570641,107.49417336211719,105.72111527023236,105.75333663664314
2020-11-17,105.99079417004299,106.07496841336973,104.51024498392609,104.59441922725283
2020-11-18,104.633011286388,105.9391330753153,104.36137743649908,105.66749922542638
2020-11-19,105.66232620870838,108.31620770257818,105.17977913351855,107.83366062738835
2020-11-20,107.93880615274709,107.99877129495901,107.77343008074322,107.83339522295515
2020-11-23,107.6281625993395,109.71161124504478,107.20480171459359,109.28825036029886
2020-11-24,109.08970623668722,109.37186693224969,108.69312531255554,108.975286008118
2020-11-25,108.78317086317978,108.99367528980545,106.32490883364839,106.53541326027407
2020-11-26,106.64144176716427,106.97462705006097,106.42608059613245,106.75926587902916
2020-11-27,106.83220303634877,108.47363920807219,105.72248834600559,107.363924517729
2020-11-30,107.48805706987733,107.59912635721285,106.73410621080626,106.84517549814178
2020-12-01,107.07561556503515,107.71264741060259,106.62851641815249,107.26554826371992
2020-12-02,106.97436502211266,108.88323955996513,106.12860443255632,108.03747897040878
2020-12-03,107.9163701694758,107.93907183484802,106.9332735935369,106.95597525890912
2020-12-04,106.98753542034511,107.09875308525456,104.99750773799192,105.10872540290137
2020-12-07,104.8251960651185,105.29940140364651,104.38727501378406,104.86148035231207
2020-12-08,104.74987098781241,105.45617571644797,103.92130979578846,104.62761452442402
2020-12-09,104.8398053747633,104.97032899557819,104.0865071864726,104.21703080728749
2020-12-10,104.44685940172246,105.64385076014585,104.29367942843633,105.49067078685972
2020-12-11,105.71783585150285,107.76930505996069,105.67869120295951,107.73016041141734
2020-12-14,107.73942901586747,108.25651071135454,106.70796026162907,107.22504195711613
2020-12-15,107.17958550101014,108.64407473092115,106.69603533069579,108.1605245606068
2020-12-16,108.39404847413783,109.53204127223044,108.28353327797254,109.42152607606515
2020-12-17,109.33997508883127,111.15404119668081,108.58100781029069,110.39507391814023
2020-12-18,110.46975375478502,111.8894945812677,110.40528138950413,111.82502221598681
2020-12-21,112.12142090625024,112.89055234060544,110.56817835548119,111.3373097898364
2020-12-22,111.25546110169611,112.81539686027023,110.80389515621927,112.36383091479338
2020-12-23,112.22662292378018,115.17125704024029,112.21691066700501,115.16154478346512
2020-12-24,115.15938636283965,116.73902176065894,114.73278692877818,116.31242232659747
2020-12-25,116.45162019011008,116.94835501289256,114.98832190090556,115.48505672368805
2020-12-28,115.59647878880344,117.04671946470582,114.91497922000922,116.36521989591159
2020-12-29,116.40149274401587,118.30407402500306,116.27427163769457,118.17685291868176
2020-12-30,118.308364879672,119.00489425756462,118.04036710752925,118.73689648542187
2020-12-31,118.35703370447115,119.04951735970643,117.27974932952888,117.97223298476416
2021-01-01,117.76949392908114,120.66030918946672,117.32231466008713,120.21312992047271
2021-01-04,120.25237376467174,120.36666536195293,118.34496147630966,118.45925307359084
2021-01-05,118.23923597286631,119.25508583747025,118.19695188394967,119.2128017485536
2021-01-06,118.89291220994133,119.24928655182167,118.86905188898342,119.22542623086376
2021-01-07,118.93742055696323,119.47703266912595,117.02546764027883,117.56507975244155
2021-01-08,117.34919172272198,119.64311731903639,117.03997444743126,119.33390004374567
2021-01-11,119.29130383418178,120.12331091834542,119.03706699518381,119.86907407934746
2021-01-12,119.62391165996235,119.66369964313155,118.19809110473966,118.23787908790887
2021-01-13,118.29342696883802,119.2497881052347,118.17410658771806,119.13046772411474
2021-01-14,119.53461167507619,119.65429392412801,118.43093922853069,118.55062147758251
2021-01-15,118.51561909619201,119.51029323782359,114.91446405862402,115.9091382002556
2021-01-18,116.20463670467551,116.50210647373387,114.69190505856287,114.98937482762123
2021-01-19,115.05570799898172,115.50999074644335,114.93394642828981,115.38822917575145
2021-01-20,115.1298002745911,116.44018138677366,114.99633235628495,116.30671346846751
2021-01-21,116.24706915852995,116.8617306526189,115.95832404482843,116.57298553891738
2021-01-22,116.34407472466643,116.88667216376206,116.12858157062321,116.67117900971884
2021-01-25,116.85037086308796,117.57095698650883,116.64566798680336,117.36625411022423
2021-01-26,117.09558513147378,117.56999119999229,116.6302122769942,117.1046183455127
2021-01-27,117.41437708826348,119.51554639773059,116.70474202556478,118.80591133503189
2021-01-28,118.94329562591194,119.06407545032299,118.93294545703074,119.05372528144179
2021-01-29,118.5721981791924,120.09423758174829,117.98818443181284,119.51022383436873
2021-02-01,119.69769747041228,120.44213324060205,119.57997409977747,120.32440986996724
2021-02-02,120.69814142455299,121.2546165356669,118.2867851939401,118.84326030505402
2021-02-03,118.65536347458054,119.10224613514563,117.42458363620609,117.87146629677119
2021-02-04,118.10373254278205,120.11272512029309,118.08055706251682,120.08954964002785
2021-02-05,119.65761593554613,121.28958847050542,118.97793292705352,120.6099054620128
2021-02-08,120.6707306321973,120.95448382490224,119.95387538220997,120.23762857491491
2021-02-09,119.83810554093728,120.91699846546022,119.6886814196332,120.76757434415615
2021-02-10,120.88408872356675,121.56444876543854,119.42728207519582,120.10764211706761
2021-02-11,119.67814613685648,120.99548865823199,119.22862504981299,120.5459675711885
2021-02-12,119.91120379790563,120.9059951977527,118.62767872263549,119.62247012248257
2021-02-15,119.7172334089321,120.25258201046238,119.52000626277575,120.05535486430603
2021-02-16,120.60470170037128,120.72959224194464,117.71425207820458,117.83914261977795
2021-02-17,117.69875623562135,120.37011226210232,117.10083541243019,119.77219143891116
2021-02-18,119.97105293246642,120.99629348822265,118.04767477991483,119.07291533567106
2021-02-19,119.09928072168651,119.714639813277,116.25451691769679,116.86987600928728
2021-02-22,116.79426009167058,117.95593261827129,115.42967266577264,116.59134519237335
2021-02-23,116.73484215559439,117.4677468936179,115.37536206674045,116.10826680476396
