date,rolling_mean_20,rolling_sample_sd_20,rolling_zscore_20,rolling_return_21,sma_50,donchian_upper_20,donchian_lower_10,realised_vol_21,true_range,atr_14,wilder_rsi_2,wilder_rsi_14
2020-01-23,NaN,NaN,NaN,NaN,NaN,NaN,100.87229985062274,NaN,1.973807353731388,1.712731690877155,90.778297688891229,68.145288606164229
2020-01-24,NaN,NaN,NaN,NaN,NaN,NaN,101.11922400673063,NaN,1.2072815645241803,1.6766281104233711,71.020878416635441,66.823211107972355
2020-01-27,NaN,NaN,NaN,NaN,NaN,NaN,101.11922400673063,NaN,1.4687699718654699,1.6617811005263781,54.100909301412131,65.834933429074624
2020-01-28,103.0999210542675,1.3426056682900049,1.7756806492264279,NaN,NaN,NaN,101.11922400673063,NaN,1.8554225839571217,1.6756126350571454,87.456823473698549,68.62398122053736
2020-01-29,103.31733474632695,1.1668819497254146,0.94439343160770872,NaN,NaN,105.95911930746873,101.16760212639625,NaN,2.0168612376865411,1.6999875352449594,32.065919988242385,62.132102454526681
2020-01-30,103.35842657052319,1.1223223926340598,-0.70279529624192316,0.024968329547376378,NaN,106.0491219034689,102.38439556960114,0.010638906027926989,1.9985664333913462,1.7213145993982728,10.01826788934865,52.788516359020868
2020-01-31,103.34856128429321,1.123866012069453,-0.23193515342495302,0.013170502969942044,NaN,106.0491219034689,102.50874404278832,0.010076561522815461,1.5592611574392521,1.709739353544057,35.044548438752244,54.837742702006963
2020-02-03,103.32890787016478,1.1394018413701159,-0.90971028985430114,-0.0096124193358393395,NaN,106.0491219034689,101.97153138476946,0.0096639614066065423,0.98942282496885525,1.6582881729315428,18.903394973395478,51.166323462746071
2020-02-04,103.21103050424028,1.3487608131192528,-2.3865884075770518,-0.026229197761369782,NaN,106.0491219034689,101.97153138476946,0.010753379466470266,3.8629806250123551,1.8157662052230295,5.1597083357057869,42.339258232210213
2020-02-05,103.07679557265507,1.6114625589377618,-2.4989865314954378,-0.032241134708618002,NaN,106.0491219034689,99.48065597214341,0.010895250217299502,2.4884028154112201,1.863811677379329,3.2335565009674667,39.344783834737662
2020-02-06,102.87989450446057,1.9043631667364804,-2.2867475771338968,-0.031546577044233137,NaN,106.0491219034689,98.403898866983624,0.010881595881130931,0.95270021795172966,1.7987322874202147,2.2840577349437012,37.744108757094352
2020-02-07,102.6163262896475,2.2953026532789895,-2.3799741443377718,-0.05181915983522789,NaN,106.0491219034689,98.097072123908703,0.011017204210973191,1.4383642896529665,1.7729917161511255,0.90094571530237033,33.865523990427775
2020-02-10,102.22030866979337,2.7874610145444096,-2.4260787932095167,-0.068022707246883529,NaN,106.0491219034689,97.106156609214395,0.011475528397812658,1.7677170710143884,1.7726149557842157,0.36074058683958299,29.789345613995025
2020-02-11,101.93962874413252,3.1595533727916676,-2.0291755147498938,-0.075932171034989615,NaN,106.0491219034689,95.385848250399235,0.011153291639057606,0.96989988498938828,1.7152781650131566,5.1005908692896043,30.166358154924993
2020-02-12,101.61459136856544,3.3626018570436136,-1.4938336959582381,-0.044991380984939822,NaN,106.0491219034689,95.067474320301301,0.01080462661819236,2.1933855597180099,1.7494286932063603,60.97823139321666,35.75781224305581
2020-02-13,101.28192334422938,3.5422431213723504,-1.3921811790446887,-0.065394798853891989,NaN,106.0491219034689,94.946637552854696,0.0096272954386628674,0.64000810239021177,1.6701843652909212,48.131716553158746,35.072387911686818
2020-02-14,100.86411263886811,3.7086439310795232,-1.4401237982861628,-0.072624801158894248,NaN,106.0491219034689,94.946637552854696,0.0096819920492231797,1.1666166949746071,1.6342152459826131,19.672251005383487,32.751088368452301
2020-02-17,100.47680720236228,3.7958991504669513,-1.1808732773424282,-0.075906170847330201,NaN,106.0491219034689,94.946637552854696,0.009489527420641148,0.70797558332458266,1.568055270078468,51.999047660104956,35.374357445770428
2020-02-18,100.15443681867391,3.8171838424004911,-0.86484734300066024,-0.066389582917202317,NaN,106.0491219034689,94.946637552854696,0.0098755448090472858,1.1887351705904479,1.5409609772578949,80.544515448005811,39.97130164702704
2020-02-19,99.785769382474626,3.7916185500161679,-0.85760598792418141,-0.065503114113580452,NaN,106.0491219034689,94.946637552854696,0.0098728124641568205,0.66943366086893263,1.4787090260872549,55.859314032998022,38.865104207965494
2020-02-20,99.396977067795007,3.6269161962260932,-0.60678369731990311,-0.064588081987648538,NaN,106.0491219034689,94.946637552854696,0.0099201738368047999,0.78278577088885015,1.4290002221445115,80.57148770793421,42.425821505226587
2020-02-21,99.082031064671355,3.4043979422325523,-0.18572196803457339,-0.06213376738342935,NaN,106.0491219034689,94.946637552854696,0.010113817992115524,1.4010655297774974,1.427004886975439,93.772270869138396,48.536638385461067
2020-02-24,98.764373752263836,3.1505239162905725,-0.16801728339777708,-0.062183584376183099,NaN,106.0491219034689,94.946637552854696,0.010113595844901417,0.68783190494117719,1.3742068168301347,76.065800109055047,47.604550014365998
2020-02-25,98.355670599060232,2.735845070880766,-0.38224887632394344,-0.069589898281397722,NaN,106.0491219034689,94.946637552854696,0.010202228849992332,0.96506264908875039,1.3449822334200356,28.954743830136707,43.709908225698896
2020-02-26,98.022005199232936,2.3349649564675579,-0.11819569278987006,-0.073356532722480439,NaN,106.0491219034689,94.946637552854696,0.010000129136469065,0.70060296090225904,1.2989551425259087,55.146567689120587,45.954661628392579
2020-02-27,97.79683345981887,2.0761284504730138,0.12975855321060659,-0.060842197390447605,NaN,104.50731047617967,95.443259341961323,0.0099898818123626085,0.33101613841716926,1.2298166422324273,70.899931515898047,47.606683876997778
2020-02-28,97.612322772467152,1.7134507883905128,1.0419679053229502,-0.030925129879849966,NaN,103.53079254220872,95.443259341961323,0.010009210008714195,1.6359517150400507,1.2588262902901146,92.57805381895713,53.91480481229928
2020-03-02,97.393033052057817,1.3179775916737377,0.38965368894851404,-0.05026108305679422,NaN,103.34363659715576,95.489835140703548,0.01031022809780398,3.1085322419348671,1.3909481439790257,34.692391266805259,47.078649387165733
2020-03-03,97.251503089186215,1.1675911694633552,-0.077089280834482216,-0.050159042640946949,NaN,103.34363659715576,95.847285602316859,0.010307506018245507,1.0160953928753145,1.3641729474716178,21.350709398342261,44.071521279396009
2020-03-04,97.109914617290556,1.108235156061153,-0.80480366325254904,-0.037743890980475925,NaN,100.89230168239484,96.354985277125436,0.0093994086438144771,1.0615155278152884,1.3425545603533084,10.816275171474487,40.540286600938799
2020-03-05,96.896901949282181,1.2251685346041326,-2.1483237515216285,-0.048308329660471605,NaN,100.1277407883905,96.099978797808305,0.010113603375911571,2.519112976847552,1.4265944472457543,3.554695607763577,34.396126301646731
2020-03-06,96.761038607231725,1.3404484170309086,-1.7343003261374108,-0.0415000675532462,NaN,100.1277407883905,93.713191577631392,0.0101275834503366,1.5902869608658392,1.4382867696471888,13.723895934765025,35.322795138011699
2020-03-09,96.741395093241749,1.3632381372198716,-1.229834107305309,-0.021499231436273969,NaN,100.1277407883905,93.651280250884284,0.0099062446316252276,1.8471609214157496,1.4674920662020861,51.340790299208749,38.739015714058361
2020-03-10,96.677680059381245,1.4499399096359571,-1.6715453640292088,-0.012609446713714667,99.872557455812881,100.1277407883905,93.651280250884284,0.0093395925611837183,1.666346976949356,1.4816959883983196,24.161842748924286,36.090784833441795
2020-03-11,96.641265423126924,1.4613209426488591,-0.53248722924693537,0.0035046173670181258,99.788398938401173,100.1277407883905,93.651280250884284,0.010102303139027319,1.6528952485653718,1.4939245069816807,75.545555543024719,44.23781506866726
2020-03-12,96.665859670911217,1.4603082861847523,0.12086791912270084,0.0025979603308774468,99.690289676532217,100.1277407883905,93.651280250884284,0.010054814790445026,2.7856046107589805,1.5861873715372021,86.597785307690813,48.537320946261566
2020-03-13,96.769872935450422,1.4486761567503692,0.5754209495339272,0.013004526986028386,99.576655047975819,100.1277407883905,93.651280250884284,0.010170717367944204,0.99473070545775499,1.5439404668172416,92.128186560462737,51.657316346871092
2020-03-16,96.875382889048396,1.4659609442162354,0.83845856866103208,0.027023005727264238,99.485036644589613,100.1277407883905,93.651280250884284,0.0099857352818687843,1.9322911990044958,1.5716798048306171,94.89941707196661,53.649561879004075
2020-03-17,96.996017500229129,1.5602726189104752,1.4547651549504306,0.034080308294836881,99.42336078132756,100.1277407883905,93.651280250884284,0.010221608100457486,1.3833645641599617,1.5582287162112844,98.062005170840592,57.972621760610018
2020-03-18,97.05537133675665,1.5643476035936195,0.42558316471392993,0.0089617712625271739,99.343093988668386,100.1277407883905,93.651280250884284,0.01073281366068121,3.5764357957539659,1.7023863647500475,37.011601453897164,51.140093218479677
2020-03-19,97.119222870641266,1.5961383826006976,0.84831695684454533,0.020088242681287838,99.263296710973179,100.33453564212846,93.651280250884284,0.010807281316615862,2.2601739338526272,1.7422283339716602,60.785637422435627,53.983856265058158
2020-03-20,97.157629197335339,1.6385175511811607,1.2573908127673157,0.020799806748075245,99.199155840874667,100.33453564212846,93.651280250884284,0.010827378104495947,1.1907143141257563,1.7028344754112386,77.557836500193389,56.672551122312015
2020-03-23,97.10410389756376,1.6188366305779986,0.037323957484132107,-0.013054722502397587,99.074885126365572,100.33453564212846,93.805895942885627,0.011451049219849773,2.4799924565080715,1.7583457597752978,23.090663272432693,48.292950785461727
2020-03-24,97.118572679746038,1.6220627381862849,0.29635096565800784,-0.0064718129134078151,99.004031798822183,100.33453564212846,93.805895942885627,0.01149603526664166,1.6743423196695773,1.7523455140534607,40.719466263498248,49.979333991829392
2020-03-25,97.098052449135338,1.6162929782132183,0.14698160569662008,0.00026431937809379136,98.888900736153886,100.33453564212846,94.407411820434049,0.011320202561017437,1.0353682919804328,1.7011328553339589,31.861424850316681,48.936952064534864
2020-03-26,97.108852595446635,1.6238070783117573,0.72260998876229199,0.0054857414996185572,98.794468579839545,100.33453564212846,95.001931963405283,0.011479002695059823,2.0455754439595637,1.725735897378645,73.404965729635762,52.747465767134187
2020-03-27,97.028723597866062,1.5424181195602806,0.49686913173795627,-0.0027647166329188844,98.6727822436022,100.33453564212846,96.43186051557764,0.011513653300428377,1.3799431593243838,1.701036416089055,45.103012882112886,50.652704629922717
2020-03-30,97.023546003921695,1.5394872233322856,0.50633093148280583,-0.016043105245825751,98.55403416243243,100.33453564212846,96.43186051557764,0.011082489148278658,1.3158978673428692,1.6735265197500415,45.783804553362842,50.687047993782024
2020-03-31,97.07725699821367,1.5631113020784217,0.74112266459144516,0.0033616361878805456,98.452737182889777,100.33453564212846,96.43186051557764,0.010631612092720892,1.0583657179845432,1.6295864624810774,76.957331810870471,52.623833538082437
2020-04-01,97.128223383402755,1.5501846481626775,0.070383373010247968,0.00078051786494137687,98.319335728363512,100.33453564212846,96.43186051557764,0.010739596545912155,1.9035619175798644,1.6491561378452764,21.063994087843142,47.944574344997889
2020-04-02,97.313366340329793,1.4044777568199935,0.46589280735035743,0.018184741613429756,98.17924838203038,100.33453564212846,96.43186051557764,0.010610372686147789,1.6838159226952598,1.6516318367631322,61.730615052114544,51.35247275694671
2020-04-03,97.485238506038343,1.2338279751041095,0.3148763817782475,0.038284670954383593,98.041749625095107,100.33453564212846,96.43186051557764,0.0094534515722734924,1.0393415161839954,1.6078968138646224,54.505640823652449,50.890892414946073
2020-04-06,97.65616700498984,1.1116126956680623,0.74418123594043739,0.042855447528730828,97.919654240775486,100.33453564212846,96.43186051557764,0.0095019769154231284,1.375806399847221,1.5913189271490935,81.938371056405586,53.793071140489822
2020-04-07,97.838364627573071,0.7711257263654363,0.077325327584285508,0.029802331659773307,97.767934885135134,100.33453564212846,96.43186051557764,0.0095935404530273025,1.5904434518177624,1.5912563931968555,37.969341263570023,50.695047862987749
2020-04-08,98.00581545598979,0.6775729440802557,1.780371849583771,0.052603660711109335,97.66379122226634,100.33453564212846,96.614753627604287,0.0096484588620956383,1.865178050278999,1.61082222584558,81.804881616145536,56.720713620899474
2020-04-09,98.161961036171903,0.75118269288668049,2.4006339327130042,0.042791686290714948,97.611703462791738,100.33453564212846,96.614753627604287,0.0091404084997792449,0.85145564724092537,1.5565817559452475,89.947317716901793,59.756150011963257
2020-04-10,98.270881352477232,0.82066021748279527,1.8411962546435539,0.030353593739469442,97.545583075249468,100.33453564212846,96.614753627604287,0.0089781532956489957,0.59220356317118217,1.4876975993185284,73.851473256662288,58.676909853688599
2020-04-13,98.394235619805102,0.96675151343773924,2.2522645173402722,0.030410231915762198,97.511167744445757,100.33453564212846,96.614753627604287,0.0089801345437472094,1.5130969953588931,1.4895118418928401,89.70995494396881,61.870438156612856
2020-04-14,98.537650655996259,1.2685143448286931,2.8352046793417642,0.041074739786446157,97.554008842029987,100.9319375735443,96.614753627604287,0.0094663321507242187,1.659590698921761,1.5016603316806203,96.97341424933856,67.261428317008495
2020-04-15,98.87081929440852,1.8045616014047172,3.0554151269490211,0.051565130274167537,97.660703477369822,102.23120644952769,96.614753627604287,0.01022893249356748,3.728381002267696,1.6607118081511256,99.002177795186128,73.149419251864771
2020-04-16,99.07028897530526,1.971104677830614,1.7210444512946101,0.048520891421869328,97.739454499311066,105.1747618754796,96.614753627604287,0.010495239588353708,2.0349604439297906,1.6874438535638876,46.156408730761029,62.767109450415262
2020-04-17,99.288662123522201,2.2151400756329589,1.9396908578512411,0.051913537298875712,97.868090174424538,105.1747618754796,97.429946270834151,0.010602462955236957,1.5714634430462127,1.6791595385269107,66.837869371222325,65.819173584645469
2020-04-20,99.640251399426489,2.4097480043348751,1.8906787753742673,0.050176685752174377,98.042862218218829,105.1747618754796,97.429946270834151,0.010568649922700757,0.89369213563041683,1.6230547240343041,76.614252431231463,67.385946764080714
2020-04-21,99.965800067400465,2.5549378491393231,1.622131760285576,0.071484120262844009,98.214500328129361,105.1747618754796,97.429946270834151,0.0091995577110649176,1.1091775194791893,1.5863492094232243,70.738871796132955,66.920596297267835
2020-04-22,100.24357041129488,2.5559259695828196,1.0358102247283676,0.054219175901963235,98.340492353245665,105.1747618754796,97.667455613543751,0.0097601079562601445,2.8361151801270523,1.6756182073306405,22.295651155555007,60.542218399921531
2020-04-23,100.55377756244752,2.6788878721384481,1.4679962202089447,0.073464957734761471,98.503210267126775,105.1747618754796,99.151353790706594,0.01007274889196717,1.7748460104428432,1.6827059075529405,72.170590126951026,65.214290138857223
2020-04-24,100.81138026000585,2.6471749253600398,0.80681379247329366,0.047464588511112682,98.65168929205727,105.1747618754796,99.41884057818541,0.010702599782508647,2.358702083391691,1.7309913486842796,32.239988727577696,58.070026566529243
2020-04-27,101.10527996620269,2.6217750222254654,0.98244515246959285,0.060186311628100064,98.805423267968578,105.1747618754796,99.41884057818541,0.010619464183609892,2.03776265434918,1.7529035848032011,55.642532891051637,60.302972037833818
2020-04-28,101.4607490271005,2.6932160734977582,1.4422706148764834,0.077114778169210085,98.97526206626037,105.1747618754796,100.62726560435605,0.01097767282249951,3.0406088217877993,1.844882530302101,82.715262943975034,64.871231989210003
2020-04-29,101.7675415241724,2.5314084077394314,0.63428683419302279,0.052297337876986871,99.112044585042611,106.04582194466212,101.44638087321191,0.012004525648587339,2.1812741599802905,1.8689105038505431,33.809876594117227,56.564349025131833
2020-04-30,102.0206313185341,2.3800178115989414,0.4238905226251703,0.059567325312408714,99.228710082326003,106.04582194466212,102.17802870567236,0.011733564806477845,1.2051540007637982,1.8214993250586329,28.032487755847256,55.236747779070932
2020-05-01,102.19964038885854,2.1777437782250408,-0.34242650363660526,0.035585409164887283,99.28879335476995,106.04582194466212,102.17802870567236,0.012318756093204326,1.582089658078047,1.8043986345600196,10.921388810542169,49.5008166152681
2020-05-04,102.3645705578799,1.9990627408122683,-0.29141599751733982,0.039931751141111915,99.359732963021912,106.04582194466212,101.44740865447194,0.012306816491425196,1.0109263603911103,1.7477220435479546,28.97650160532406,50.650026430325688
2020-05-05,102.65365360890061,1.7173499275670046,0.59743187571576228,0.052762642678263694,99.487128089071248,106.04582194466212,101.05217131585569,0.01281110194137481,2.1757650817905159,1.7782965462795661,78.765108691870992,56.77689774521879
2020-05-06,103.00604432828746,1.6969699299883236,1.9174867236106365,0.085415127281848857,99.657406873888121,106.04582194466212,101.05217131585569,0.013537501429289483,3.573167326671836,1.906501602021871,92.693762566866027,63.426044301632956
2020-05-07,103.21017458961217,1.5512337752493954,0.54002584821861188,0.04874134677218489,99.777039914709022,106.92235623061684,101.05217131585569,0.014381246441383486,2.375186583546153,1.9399791007021767,43.627723626897776,55.538240213791219
2020-05-08,103.38925516343087,1.3248453389668546,-0.019448168821749569,0.033993940650818733,99.856356031634931,106.92235623061684,101.05217131585569,0.01445608623153887,0.89599615420232226,1.8654088902379014,32.863588252751967,53.328524390387564
2020-05-11,103.57422990492958,1.1585688151122702,0.6015013234950487,0.044990461245188129,99.98364648559442,106.92235623061684,101.05217131585569,0.014512073575685088,1.3078958894655983,1.8255865330398797,59.419602069099859,55.837971240603487
2020-05-12,103.78242429463437,1.2561792674651655,2.0025899383011536,0.056938734284202708,100.16637732420921,106.92235623061684,101.05217131585569,0.014950337465331186,2.0516250051287983,1.8417321381890883,85.332673503269959,60.894806124111653
2020-05-13,103.90663601901625,1.4296853813973529,2.0718562391522943,0.046356583038156263,100.37939203806005,106.92235623061684,101.05217131585569,0.01467758185506722,1.3947934903912795,1.8098079490606733,89.211927867567326,62.206998921245962
2020-05-14,104.08089890457966,1.4565701098486665,1.281782825331695,0.014977331738751376,100.61305328143006,107.2284877800044,101.05217131585569,0.014126873440082838,1.7440229470960276,1.8051090203489131,48.131856227193026,58.779740576678932
2020-05-15,104.21954384845159,1.5366853231914137,1.3917645166498853,0.038019710560792674,100.85149227091247,107.31929261174785,101.05217131585569,0.01343121780367445,0.56763219005733845,1.7167178181852292,63.224428193632548,59.841521894669782
2020-05-18,104.32817555307106,1.6100016675145201,1.2675572862553031,0.026872485784195099,101.07757440215055,107.31929261174785,101.05217131585569,0.013271718353660233,0.15407162705228927,1.6051002331043047,63.774002080285818,59.870541101105971
2020-05-19,104.42971525096127,1.6588324914543122,1.0316440108955718,0.018664087390401818,101.31531440476135,107.31929261174785,101.63329423235618,0.013249832147812319,2.3695682616283307,1.6597050922845924,38.963035552846947,58.894071347805287
2020-05-20,104.54722539943461,1.6270346029570917,0.42654423760170829,0.010863308658083826,101.50287634376876,107.4858768021449,103.107530995011,0.013405815898276557,1.3339201638384566,1.6364347402527257,9.5684132251616205,55.074794535970213
2020-05-21,104.6110645712311,1.6494157105827465,0.69848594894354443,0.027914325998549705,101.68129222725474,107.4858768021449,103.107530995011,0.013131124912904723,0.83710999376815209,1.5793401155038276,51.774896376241486,56.823832485076274
2020-05-22,104.77303069641371,1.6364203242473234,0.86374465482403462,0.016271070502090534,101.8529523964426,107.4858768021449,103.107530995011,0.012747359255867544,2.0496555880582434,1.612934077829143,72.553973845300021,58.243781605886142
2020-05-25,104.89397355945243,1.6408453853066252,0.73493446718089972,0.030624739566280645,102.01285953613019,107.4858768021449,103.107530995011,0.012249054538223933,0.090595787698944719,1.5041956285341289,61.681075691306809,57.824854733379986
2020-05-26,104.91920678137708,1.651990509200165,0.56329202943500567,0.020917324389887693,102.14453777871957,107.4858768021449,104.33637164046894,0.012206284066204314,1.0070752296261958,1.4686870286121336,33.059589336720762,56.559365415065251
2020-05-27,104.96362047986568,1.6198662973262077,-0.43347155384708869,-0.010286581506836479,102.27534424228621,107.4858768021449,105.00467403848022,0.012180228836284937,2.1428070245938784,1.5168384568965438,4.7960507860113495,49.196669853359467
2020-05-28,104.99644826432014,1.5848819295653986,-0.8268087598427265,0.0030266404768610755,102.37960023979754,107.4858768021449,103.98012339239564,0.011511009081470926,1.2744010455844688,1.4995214989456813,2.9615591510251136,46.818875837348131
2020-05-29,105.18523414901952,1.3478492937892583,0.032946373335281748,0.021354491854634228,102.49983533544363,107.4858768021449,103.31285631065978,0.011910734602554519,1.8059165730671225,1.521406861382927,68.207203414595099,53.334815163510129
2020-06-01,105.34717300405505,1.0867114080891658,-0.3003411998332402,0.035157493000478546,102.65696060561842,107.4858768021449,103.31285631065978,0.011336603724938272,0.47400378245683328,1.4465923557453488,57.707485670673684,52.399328319905145
2020-06-02,105.32583861047199,1.1246958038393831,-1.8430523859607408,0.014451999975839458,102.77003446136163,107.4858768021449,103.31285631065978,0.012026284607991641,1.8201797137346034,1.4732771670302955,16.003104835541365,45.176257485724086
2020-06-03,105.26039939899822,1.1053937556683904,-0.27973922186655786,0.012263970541291691,102.92234565383329,107.4858768021449,103.20060908214248,0.011871410610809692,2.0385758660385136,1.5136556455308825,64.832156546213668,52.018627219502683
2020-06-04,105.34064642809865,1.0704404920510222,0.29163235238649321,-0.0057137243713829555,103.06975744776983,107.4858768021449,103.20060908214248,0.01061065941829707,0.95986012211915295,1.4740988224300449,76.243778348737948,54.542971215575854
2020-06-05,105.59207851125723,1.1677477260472477,2.3978231231570488,0.041752412901588931,103.28169799699138,107.4858768021449,103.20060908214248,0.010970460323234704,2.9965786615854171,1.5828473823697142,93.277246071271307,62.776748037474881
2020-06-08,105.803823900521,1.2928635554443595,2.090084799710612,0.049751890640461927,103.49575764423415,108.64940016847066,103.20060908214248,0.010796921987402798,1.0301513563115208,1.543369094794129,93.65550333367797,63.076197509036852
2020-06-09,105.88588705110128,1.3753420486626793,1.4930192957190365,0.035179338428106277,103.68982934536423,109.03001672679144,103.20060908214248,0.010813617108337524,1.1655071559462868,1.5163789563049974,60.03685091155895,60.469315838223523
2020-06-10,105.84806152220217,1.3571713409669401,0.19464491205387838,-0.0017479931370301127,103.86732729357978,109.03001672679144,103.20060908214248,0.010742974806811644,2.2223534683409127,1.5668057071647057,18.113179135060747,52.881269023954836
2020-06-11,105.94285336691914,1.4288278266049455,1.3303835124853567,0.0091233766387646131,104.06484809206574,109.03001672679144,103.20060908214248,0.011270738037159339,3.5493872175393051,1.7084186721914629,64.757959674597828,58.230698315100042
2020-06-12,106.18764993659768,1.8585301777129757,2.7260947776129072,0.050083801751624302,104.33245684313619,109.03001672679144,103.20060908214248,0.012941488046438533,3.6989007604077528,1.8505959642069121,89.135895237670837,66.337188713431146
2020-06-15,106.37903393153719,2.0639131063564085,1.849685848259804,0.036089131926257512,104.56672117276946,111.50061373101146,103.20060908214248,0.013192684059547254,2.3954844020419017,1.8895165669094112,62.376356305449278,62.299457947636618
2020-06-16,106.54083514546258,2.168469751031171,1.3079403056212318,0.028280051472165502,104.79630261191713,111.93559398088074,103.20060908214248,0.013342130575878209,1.6440394468430668,1.8719824869046722,42.568961054413244,59.287780242489958
2020-06-17,106.74762697049519,2.2342185514406103,1.1768934431978695,0.030487964720361305,104.99960094957085,111.93559398088074,103.23311681743256,0.013321757731385452,0.14220971405813998,1.7484272888442054,42.568961054413244,59.287780242489958
2020-06-18,106.92832226376103,2.2957015161155452,1.0666638730713833,0.039298634134590893,105.18783671829033,111.93559398088074,104.92580185677957,0.013130891385745313,1.551769497066573,1.7343803037172318,42.568961054413244,59.287780242489958
2020-06-19,107.08785147025249,2.351613992531822,0.97346446796719366,0.034169799053501926,105.37974044355262,111.93559398088074,105.17365018604137,0.013118062284862366,0.43267868129196074,1.6414016164011411,42.568961054413244,59.287780242489958
2020-06-22,107.25171030754886,2.3929623377826452,0.88816852369570065,0.030046990254247952,105.55584941122763,111.93559398088074,105.17365018604137,0.013111745113293586,0.85194237630450687,1.5850116706799529,42.568961054413244,59.287780242489958
2020-06-23,107.4280755208711,2.4140888695912421,0.80733921523592811,0.03088765527083015,105.70070772466941,111.93559398088074,105.17365018604137,0.013105775750041326,1.1233361488642828,1.5520348476931194,42.568961054413244,59.287780242489958
2020-06-24,107.68385600164197,2.3304762478509926,0.72655026382529231,0.033323686996045598,105.8005589251795,111.93559398088074,105.17365018604137,0.013080877430002177,0.088848390251470732,1.4475215293044301,42.568961054413244,59.287780242489958
2020-06-25,107.96840650827785,2.1576842414116206,0.65285624237457907,0.049065204768347748,105.93884725298651,111.93559398088074,105.17365018604137,0.012523970879485183,1.0711173972325696,1.4206355198707257,42.568961054413244,59.287780242489958
2020-06-26,108.17577767024306,2.0784590404547445,0.57796975582968102,0.054886939111673527,106.05468155413189,111.93559398088074,107.8017129706037,0.012407793078019076,1.5801039722946797,1.4320261236152938,42.568961054413244,59.287780242489958
2020-06-29,108.39359143716706,1.9550222142279554,0.50304937203897837,0.039413070348121693,106.15829662071455,111.93559398088074,108.40525353219545,0.012093195709630834,1.0862787240342016,1.407329880788073,42.568961054413244,59.287780242489958
2020-06-30,108.69979637759859,1.5438516038920911,0.4386870830400334,0.041480123968090199,106.26363298544078,111.93559398088074,108.40525353219545,0.012068954536906113,1.7240122043540111,1.4299500467570687,42.568961054413244,59.287780242489958
2020-07-01,108.78415130877065,1.3638468157270054,-1.5733990435384371,0.032786571281198773,106.33857801282349,111.93559398088074,108.40525353219545,0.01281903827726783,2.8132396839538956,1.5287564494139849,0.019578463993468631,43.433195982227687
2020-07-02,108.74302670353067,1.4713964236861401,-2.6591727684394,-0.0011514688146279095,106.34545710420302,111.93559398088074,106.56382445040279,0.012958127267393302,2.6705349905472957,1.6103120594949356,0.0084402816803930136,36.495156650998354
2020-07-03,108.6168257564705,1.6052318091594249,-1.7123468842333851,0.0020377171156262808,106.40387619557718,111.93559398088074,104.59310085910575,0.013059323157391254,1.4518451795113663,1.5989929966389664,39.513073024911527,42.202446338460156
2020-07-06,108.44915311603775,1.7827411215825864,-1.8491678454757772,-0.029887459757250934,106.43330690416809,111.93559398088074,104.55119695417791,0.011715612005793239,2.1903818518950828,1.6412350577286892,25.577927885456447,39.56234137619392
