date,symbol,target_weight
2005-03-16,XLE,0
2005-03-16,XLF,0
2005-03-16,XLI,0
2005-03-16,XLK,0
2005-03-16,XLP,0
2005-03-16,XLU,0
2005-03-16,XLV,0
2005-03-16,XLY,0
2005-03-17,GLD,1
2005-03-17,XLB,0
2005-03-17,XLE,0
2005-03-17,XLF,0
2005-03-17,XLI,0
2005-03-17,XLK,0
2005-03-17,XLP,0
2005-03-17,XLU,0
2005-03-17,XLV,0
2005-03-17,XLY,0
2005-03-18,GLD,1
2005-03-18,XLB,0
2005-03-18,XLE,0
2005-03-18,XLF,0
2005-03-18,XLI,0
2005-03-18,XLK,0
2005-03-18,XLP,0
2005-03-18,XLU,0
2005-03-18,XLV,0
2005-03-18,XLY,0
2005-03-21,GLD,1
2005-03-21,XLB,0
2005-03-21,XLE,0
2005-03-21,XLF,0
2005-03-21,XLI,0
2005-03-21,XLK,0
2005-03-21,XLP,0
2005-03-21,XLU,0
2005-03-21,XLV,0
2005-03-21,XLY,0
2005-03-22,GLD,1
2005-03-22,XLB,0
2005-03-22,XLE,0
2005-03-22,XLF,0
2005-03-22,XLI,0
2005-03-22,XLK,0
2005-03-22,XLP,0
2005-03-22,XLU,0
2005-03-22,XLV,0
2005-03-22,XLY,0
2005-03-23,GLD,1
2005-03-23,XLB,0
2005-03-23,XLE,0
2005-03-23,XLF,0
2005-03-23,XLI,0
2005-03-23,XLK,0
2005-03-23,XLP,0
2005-03-23,XLU,0
2005-03-23,XLV,0
2005-03-23,XLY,0
2005-03-24,GLD,1
2005-03-24,XLB,0
2005-03-24,XLE,0
2005-03-24,XLF,0
2005-03-24,XLI,0
2005-03-24,XLK,0
2005-03-24,XLP,0
2005-03-24,XLU,0
2005-03-24,XLV,0
2005-03-24,XLY,0
2005-03-28,GLD,1
2005-03-28,XLB,0
2005-03-28,XLE,0
2005-03-28,XLF,0
2005-03-28,XLI,0
2005-03-28,XLK,0
2005-03-28,XLP,0
2005-03-28,XLU,0
2005-03-28,XLV,0
2005-03-28,XLY,0
2005-03-29,GLD,1
2005-03-29,XLB,0
2005-03-29,XLE,0
2005-03-29,XLF,0
2005-03-29,XLI,0
2005-03-29,XLK,0
2005-03-29,XLP,0
2005-03-29,XLU,0
2005-03-29,XLV,0
2005-03-29,XLY,0
2005-03-30,GLD,1
2005-03-30,XLB,0
2005-03-30,XLE,0
2005-03-30,XLF,0
2005-03-30,XLI,0
2005-03-30,XLK,0
2005-03-30,XLP,0
2005-03-30,XLU,0
2005-03-30,XLV,0
2005-03-30,XLY,0
2005-03-31,GLD,1
2005-03-31,XLB,0
2005-03-31,XLE,0
2005-03-31,XLF,0
2005-03-31,XLI,0
2005-03-31,XLK,0
2005-03-31,XLP,0
2005-03-31,XLU,0
2005-03-31,XLV,0
2005-03-31,XLY,0
2005-04-01,GLD,1
2005-04-01,XLB,0
2005-04-01,XLE,0
2005-04-01,XLF,0
2005-04-01,XLI,0
2005-04-01,XLK,0
2005-04-01,XLP,0
2005-04-01,XLU,0
2005-04-01,XLV,0
2005-04-01,XLY,0
2005-04-04,GLD,1
2005-04-04,XLB,0
2005-04-04,XLE,0
2005-04-04,XLF,0
2005-04-04,XLI,0
2005-04-04,XLK,0
2005-04-04,XLP,0
2005-04-04,XLU,0
2005-04-04,XLV,0
2005-04-04,XLY,0
2005-04-05,GLD,1
2005-04-05,XLB,0
2005-04-05,XLE,0
2005-04-05,XLF,0
2005-04-05,XLI,0
2005-04-05,XLK,0
2005-04-05,XLP,0
2005-04-05,XLU,0
2005-04-05,XLV,0
2005-04-05,XLY,0
2005-04-06,GLD,1
2005-04-06,XLB,0
2005-04-06,XLE,0
2005-04-06,XLF,0
2005-04-06,XLI,0
2005-04-06,XLK,0
2005-04-06,XLP,0
2005-04-06,XLU,0
2005-04-06,XLV,0
2005-04-06,XLY,0
2005-04-07,GLD,1
2005-04-07,XLB,0
2005-04-07,XLE,0
2005-04-07,XLF,0
2005-04-07,XLI,0
2005-04-07,XLK,0
2005-04-07,XLP,0
2005-04-07,XLU,0
2005-04-07,XLV,0
2005-04-07,XLY,0
2005-04-08,GLD,1
2005-04-08,XLB,0
2005-04-08,XLE,0
2005-04-08,XLF,0
2005-04-08,XLI,0
2005-04-08,XLK,0
2005-04-08,XLP,0
2005-04-08,XLU,0
2005-04-08,XLV,0
2005-04-08,XLY,0
2005-04-11,GLD,1
2005-04-11,XLB,0
2005-04-11,XLE,0
2005-04-11,XLF,0
2005-04-11,XLI,0
2005-04-11,XLK,0
2005-04-11,XLP,0
2005-04-11,XLU,0
2005-04-11,XLV,0
2005-04-11,XLY,0
2005-04-12,GLD,1
2005-04-12,XLB,0
2005-04-12,XLE,0
2005-04-12,XLF,0
2005-04-12,XLI,0
2005-04-12,XLK,0
2005-04-12,XLP,0
2005-04-12,XLU,0
2005-04-12,XLV,0
2005-04-12,XLY,0
2005-04-13,GLD,1
2005-04-13,XLB,0
2005-04-13,XLE,0
2005-04-13,XLF,0
2005-04-13,XLI,0
2005-04-13,XLK,0
2005-04-13,XLP,0
2005-04-13,XLU,0
2005-04-13,XLV,0
2005-04-13,XLY,0
2005-04-14,GLD,1
2005-04-14,XLB,0
2005-04-14,XLE,0
2005-04-14,XLF,0
2005-04-14,XLI,0
2005-04-14,XLK,0
2005-04-14,XLP,0
2005-04-14,XLU,0
2005-04-14,XLV,0
2005-04-14,XLY,0
2005-04-15,GLD,1
2005-04-15,XLB,0
2005-04-15,XLE,0
2005-04-15,XLF,0
2005-04-15,XLI,0
2005-04-15,XLK,0
2005-04-15,XLP,0
2005-04-15,XLU,0
2005-04-15,XLV,0
2005-04-15,XLY,0
2005-04-18,GLD,1
2005-04-18,XLB,0
2005-04-18,XLE,0
2005-04-18,XLF,0
2005-04-18,XLI,0
2005-04-18,XLK,0
2005-04-18,XLP,0
2005-04-18,XLU,0
2005-04-18,XLV,0
2005-04-18,XLY,0
2005-04-19,GLD,1
2005-04-19,XLB,0
2005-04-19,XLE,0
2005-04-19,XLF,0
2005-04-19,XLI,0
2005-04-19,XLK,0
2005-04-19,XLP,0
2005-04-19,XLU,0
2005-04-19,XLV,0
2005-04-19,XLY,0
2005-04-20,GLD,1
2005-04-20,XLB,0
2005-04-20,XLE,0
2005-04-20,XLF,0
2005-04-20,XLI,0
2005-04-20,XLK,0
2005-04-20,XLP,0
2005-04-20,XLU,0
2005-04-20,XLV,0
2005-04-20,XLY,0
2005-04-21,GLD,1
2005-04-21,XLB,0
2005-04-21,XLE,0
2005-04-21,XLF,0
2005-04-21,XLI,0
2005-04-21,XLK,0
2005-04-21,XLP,0
2005-04-21,XLU,0
2005-04-21,XLV,0
2005-04-21,XLY,0
2005-04-22,GLD,1
2005-04-22,XLB,0
2005-04-22,XLE,0
2005-04-22,XLF,0
2005-04-22,XLI,0
2005-04-22,XLK,0
2005-04-22,XLP,0
2005-04-22,XLU,0
2005-04-22,XLV,0
2005-04-22,XLY,0
2005-04-25,GLD,1
2005-04-25,XLB,0
2005-04-25,XLE,0
2005-04-25,XLF,0
2005-04-25,XLI,0
2005-04-25,XLK,0
2005-04-25,XLP,0
2005-04-25,XLU,0
2005-04-25,XLV,0
2005-04-25,XLY,0
2005-04-26,GLD,1
2005-04-26,XLB,0
2005-04-26,XLE,0
2005-04-26,XLF,0
2005-04-26,XLI,0
2005-04-26,XLK,0
2005-04-26,XLP,0
2005-04-26,XLU,0
2005-04-26,XLV,0
2005-04-26,XLY,0
2005-04-27,GLD,1
2005-04-27,XLB,0
2005-04-27,XLE,0
2005-04-27,XLF,0
2005-04-27,XLI,0
2005-04-27,XLK,0
2005-04-27,XLP,0
2005-04-27,XLU,0
2005-04-27,XLV,0
2005-04-27,XLY,0
2005-04-28,GLD,1
2005-04-28,XLB,0
2005-04-28,XLE,0
2005-04-28,XLF,0
2005-04-28,XLI,0
2005-04-28,XLK,0
2005-04-28,XLP,0
2005-04-28,XLU,0
2005-04-28,XLV,0
2005-04-28,XLY,0
2005-04-29,GLD,1
2005-04-29,XLB,0
2005-04-29,XLE,0
2005-04-29,XLF,0
2005-04-29,XLI,0
2005-04-29,XLK,0
2005-04-29,XLP,0
2005-04-29,XLU,0
2005-04-29,XLV,0
2005-04-29,XLY,0
2005-05-02,GLD,1
2005-05-02,XLB,0
2005-05-02,XLE,0
2005-05-02,XLF,0
2005-05-02,XLI,0
2005-05-02,XLK,0
2005-05-02,XLP,0
2005-05-02,XLU,0
2005-05-02,XLV,0
2005-05-02,XLY,0
2005-05-03,GLD,1
2005-05-03,XLB,0
2005-05-03,XLE,0
2005-05-03,XLF,0
2005-05-03,XLI,0
2005-05-03,XLK,0
2005-05-03,XLP,0
2005-05-03,XLU,0
2005-05-03,XLV,0
2005-05-03,XLY,0
2005-05-04,GLD,1
2005-05-04,XLB,0
2005-05-04,XLE,0
2005-05-04,XLF,0
2005-05-04,XLI,0
2005-05-04,XLK,0
2005-05-04,XLP,0
2005-05-04,XLU,0
2005-05-04,XLV,0
2005-05-04,XLY,0
2005-05-05,GLD,1
2005-05-05,XLB,0
2005-05-05,XLE,0
2005-05-05,XLF,0
2005-05-05,XLI,0
2005-05-05,XLK,0
2005-05-05,XLP,0
2005-05-05,XLU,0
2005-05-05,XLV,0
2005-05-05,XLY,0
2005-05-06,GLD,1
2005-05-06,XLB,0
2005-05-06,XLE,0
2005-05-06,XLF,0
2005-05-06,XLI,0
2005-05-06,XLK,0
2005-05-06,XLP,0
2005-05-06,XLU,0
2005-05-06,XLV,0
2005-05-06,XLY,0
2005-05-09,GLD,1
2005-05-09,XLB,0
2005-05-09,XLE,0
2005-05-09,XLF,0
2005-05-09,XLI,0
2005-05-09,XLK,0
2005-05-09,XLP,0
2005-05-09,XLU,0
2005-05-09,XLV,0
2005-05-09,XLY,0
2005-05-10,GLD,1
2005-05-10,XLB,0
2005-05-10,XLE,0
2005-05-10,XLF,0
2005-05-10,XLI,0
2005-05-10,XLK,0
2005-05-10,XLP,0
2005-05-10,XLU,0
2005-05-10,XLV,0
2005-05-10,XLY,0
2005-05-11,GLD,1
2005-05-11,XLB,0
2005-05-11,XLE,0
2005-05-11,XLF,0
2005-05-11,XLI,0
2005-05-11,XLK,0
2005-05-11,XLP,0
2005-05-11,XLU,0
2005-05-11,XLV,0
2005-05-11,XLY,0
2005-05-12,GLD,1
2005-05-12,XLB,0
2005-05-12,XLE,0
2005-05-12,XLF,0
2005-05-12,XLI,0
2005-05-12,XLK,0
2005-05-12,XLP,0
2005-05-12,XLU,0
2005-05-12,XLV,0
2005-05-12,XLY,0
2005-05-13,GLD,1
2005-05-13,XLB,0
2005-05-13,XLE,0
2005-05-13,XLF,0
2005-05-13,XLI,0
2005-05-13,XLK,0
2005-05-13,XLP,0
2005-05-13,XLU,0
2005-05-13,XLV,0
2005-05-13,XLY,0
2005-05-16,GLD,1
2005-05-16,XLB,0
2005-05-16,XLE,0
2005-05-16,XLF,0
2005-05-16,XLI,0
2005-05-16,XLK,0
2005-05-16,XLP,0
2005-05-16,XLU,0
2005-05-16,XLV,0
2005-05-16,XLY,0
2005-05-17,GLD,1
2005-05-17,XLB,0
2005-05-17,XLE,0
2005-05-17,XLF,0
2005-05-17,XLI,0
2005-05-17,XLK,0
2005-05-17,XLP,0
2005-05-17,XLU,0
2005-05-17,XLV,0
2005-05-17,XLY,0
2005-05-18,GLD,1
2005-05-18,XLB,0
2005-05-18,XLE,0
2005-05-18,XLF,0
2005-05-18,XLI,0
2005-05-18,XLK,0
2005-05-18,XLP,0
2005-05-18,XLU,0
2005-05-18,XLV,0
2005-05-18,XLY,0
2005-05-19,GLD,1
2005-05-19,XLB,0
2005-05-19,XLE,0
2005-05-19,XLF,0
2005-05-19,XLI,0
2005-05-19,XLK,0
2005-05-19,XLP,0
2005-05-19,XLU,0
2005-05-19,XLV,0
2005-05-19,XLY,0
2005-05-20,GLD,1
2005-05-20,XLB,0
2005-05-20,XLE,0
2005-05-20,XLF,0
2005-05-20,XLI,0
2005-05-20,XLK,0
2005-05-20,XLP,0
2005-05-20,XLU,0
2005-05-20,XLV,0
2005-05-20,XLY,0
2005-05-23,GLD,1
2005-05-23,XLB,0
2005-05-23,XLE,0
2005-05-23,XLF,0
2005-05-23,XLI,0
2005-05-23,XLK,0
2005-05-23,XLP,0
2005-05-23,XLU,0
2005-05-23,XLV,0
2005-05-23,XLY,0
2005-05-24,GLD,1
2005-05-24,XLB,0
2005-05-24,XLE,0
2005-05-24,XLF,0
2005-05-24,XLI,0
2005-05-24,XLK,0
2005-05-24,XLP,0
2005-05-24,XLU,0
2005-05-24,XLV,0
2005-05-24,XLY,0
2005-05-25,GLD,1
2005-05-25,XLB,0
2005-05-25,XLE,0
2005-05-25,XLF,0
2005-05-25,XLI,0
2005-05-25,XLK,0
2005-05-25,XLP,0
2005-05-25,XLU,0
2005-05-25,XLV,0
2005-05-25,XLY,0
2005-05-26,GLD,1
2005-05-26,XLB,0
2005-05-26,XLE,0
2005-05-26,XLF,0
2005-05-26,XLI,0
2005-05-26,XLK,0
2005-05-26,XLP,0
2005-05-26,XLU,0
2005-05-26,XLV,0
2005-05-26,XLY,0
2005-05-27,GLD,1
2005-05-27,XLB,0
2005-05-27,XLE,0
2005-05-27,XLF,0
2005-05-27,XLI,0
2005-05-27,XLK,0
2005-05-27,XLP,0
2005-05-27,XLU,0
2005-05-27,XLV,0
2005-05-27,XLY,0
2005-05-31,GLD,1
2005-05-31,XLB,0
2005-05-31,XLE,0
2005-05-31,XLF,0
2005-05-31,XLI,0
2005-05-31,XLK,0
2005-05-31,XLP,0
2005-05-31,XLU,0
2005-05-31,XLV,0
2005-05-31,XLY,0
2005-06-01,GLD,1
2005-06-01,XLB,0
2005-06-01,XLE,0
2005-06-01,XLF,0
2005-06-01,XLI,0
2005-06-01,XLK,0
2005-06-01,XLP,0
2005-06-01,XLU,0
2005-06-01,XLV,0
2005-06-01,XLY,0
2005-06-02,GLD,1
2005-06-02,XLB,0
2005-06-02,XLE,0
2005-06-02,XLF,0
2005-06-02,XLI,0
2005-06-02,XLK,0
2005-06-02,XLP,0
2005-06-02,XLU,0
2005-06-02,XLV,0
2005-06-02,XLY,0
2005-06-03,GLD,1
2005-06-03,XLB,0
2005-06-03,XLE,0
2005-06-03,XLF,0
2005-06-03,XLI,0
2005-06-03,XLK,0
2005-06-03,XLP,0
2005-06-03,XLU,0
2005-06-03,XLV,0
2005-06-03,XLY,0
2005-06-06,GLD,1
2005-06-06,XLB,0
2005-06-06,XLE,0
2005-06-06,XLF,0
2005-06-06,XLI,0
2005-06-06,XLK,0
2005-06-06,XLP,0
2005-06-06,XLU,0
2005-06-06,XLV,0
2005-06-06,XLY,0
2005-06-07,GLD,1
2005-06-07,XLB,0
2005-06-07,XLE,0
2005-06-07,XLF,0
2005-06-07,XLI,0
2005-06-07,XLK,0
2005-06-07,XLP,0
2005-06-07,XLU,0
2005-06-07,XLV,0
2005-06-07,XLY,0
2005-06-08,GLD,1
2005-06-08,XLB,0
2005-06-08,XLE,0
2005-06-08,XLF,0
2005-06-08,XLI,0
2005-06-08,XLK,0
2005-06-08,XLP,0
2005-06-08,XLU,0
2005-06-08,XLV,0
2005-06-08,XLY,0
2005-06-09,GLD,1
2005-06-09,XLB,0
2005-06-09,XLE,0
2005-06-09,XLF,0
2005-06-09,XLI,0
2005-06-09,XLK,0
2005-06-09,XLP,0
2005-06-09,XLU,0
2005-06-09,XLV,0
2005-06-09,XLY,0
2005-06-10,GLD,1
2005-06-10,XLB,0
2005-06-10,XLE,0
2005-06-10,XLF,0
2005-06-10,XLI,0
2005-06-10,XLK,0
2005-06-10,XLP,0
2005-06-10,XLU,0
2005-06-10,XLV,0
2005-06-10,XLY,0
2005-06-13,GLD,1
2005-06-13,XLB,0
2005-06-13,XLE,0
2005-06-13,XLF,0
2005-06-13,XLI,0
2005-06-13,XLK,0
2005-06-13,XLP,0
2005-06-13,XLU,0
2005-06-13,XLV,0
2005-06-13,XLY,0
2005-06-14,GLD,1
2005-06-14,XLB,0
2005-06-14,XLE,0
2005-06-14,XLF,0
2005-06-14,XLI,0
2005-06-14,XLK,0
2005-06-14,XLP,0
2005-06-14,XLU,0
2005-06-14,XLV,0
2005-06-14,XLY,0
2005-06-15,GLD,1
2005-06-15,XLB,0
2005-06-15,XLE,0
2005-06-15,XLF,0
2005-06-15,XLI,0
2005-06-15,XLK,0
2005-06-15,XLP,0
2005-06-15,XLU,0
2005-06-15,XLV,0
2005-06-15,XLY,0
2005-06-16,GLD,1
2005-06-16,XLB,0
2005-06-16,XLE,0
2005-06-16,XLF,0
2005-06-16,XLI,0
2005-06-16,XLK,0
2005-06-16,XLP,0
2005-06-16,XLU,0
2005-06-16,XLV,0
2005-06-16,XLY,0
2005-06-17,GLD,1
2005-06-17,XLB,0
2005-06-17,XLE,0
2005-06-17,XLF,0
2005-06-17,XLI,0
2005-06-17,XLK,0
2005-06-17,XLP,0
2005-06-17,XLU,0
2005-06-17,XLV,0
2005-06-17,XLY,0
2005-06-20,GLD,1
2005-06-20,XLB,0
2005-06-20,XLE,0
2005-06-20,XLF,0
2005-06-20,XLI,0
2005-06-20,XLK,0
2005-06-20,XLP,0
2005-06-20,XLU,0
2005-06-20,XLV,0
2005-06-20,XLY,0
2005-06-21,GLD,1
2005-06-21,XLB,0
2005-06-21,XLE,0
2005-06-21,XLF,0
2005-06-21,XLI,0
2005-06-21,XLK,0
2005-06-21,XLP,0
2005-06-21,XLU,0
2005-06-21,XLV,0
2005-06-21,XLY,0
2005-06-22,GLD,1
2005-06-22,XLB,0
2005-06-22,XLE,0
2005-06-22,XLF,0
2005-06-22,XLI,0
2005-06-22,XLK,0
2005-06-22,XLP,0
2005-06-22,XLU,0
2005-06-22,XLV,0
2005-06-22,XLY,0
2005-06-23,GLD,1
2005-06-23,XLB,0
2005-06-23,XLE,0
2005-06-23,XLF,0
2005-06-23,XLI,0
2005-06-23,XLK,0
2005-06-23,XLP,0
2005-06-23,XLU,0
2005-06-23,XLV,0
2005-06-23,XLY,0
2005-06-24,GLD,1
2005-06-24,XLB,0
2005-06-24,XLE,0
2005-06-24,XLF,0
2005-06-24,XLI,0
2005-06-24,XLK,0
2005-06-24,XLP,0
2005-06-24,XLU,0
2005-06-24,XLV,0
2005-06-24,XLY,0
2005-06-27,GLD,1
2005-06-27,XLB,0
2005-06-27,XLE,0
2005-06-27,XLF,0
2005-06-27,XLI,0
2005-06-27,XLK,0
2005-06-27,XLP,0
2005-06-27,XLU,0
2005-06-27,XLV,0
2005-06-27,XLY,0
2005-06-28,GLD,1
2005-06-28,XLB,0
2005-06-28,XLE,0
2005-06-28,XLF,0
2005-06-28,XLI,0
2005-06-28,XLK,0
2005-06-28,XLP,0
2005-06-28,XLU,0
2005-06-28,XLV,0
2005-06-28,XLY,0
2005-06-29,GLD,1
2005-06-29,XLB,0
2005-06-29,XLE,0
2005-06-29,XLF,0
2005-06-29,XLI,0
2005-06-29,XLK,0
2005-06-29,XLP,0
2005-06-29,XLU,0
2005-06-29,XLV,0
2005-06-29,XLY,0
2005-06-30,GLD,1
2005-06-30,XLB,0
2005-06-30,XLE,0
2005-06-30,XLF,0
2005-06-30,XLI,0
2005-06-30,XLK,0
2005-06-30,XLP,0
2005-06-30,XLU,0
2005-06-30,XLV,0
2005-06-30,XLY,0
2005-07-01,GLD,1
2005-07-01,XLB,0
2005-07-01,XLE,0
2005-07-01,XLF,0
2005-07-01,XLI,0
2005-07-01,XLK,0
2005-07-01,XLP,0
2005-07-01,XLU,0
2005-07-01,XLV,0
2005-07-01,XLY,0
2005-07-05,GLD,1
2005-07-05,XLB,0
2005-07-05,XLE,0
2005-07-05,XLF,0
2005-07-05,XLI,0
2005-07-05,XLK,0
2005-07-05,XLP,0
2005-07-05,XLU,0
2005-07-05,XLV,0
2005-07-05,XLY,0
2005-07-06,GLD,1
2005-07-06,XLB,0
2005-07-06,XLE,0
2005-07-06,XLF,0
2005-07-06,XLI,0
2005-07-06,XLK,0
2005-07-06,XLP,0
2005-07-06,XLU,0
2005-07-06,XLV,0
2005-07-06,XLY,0
2005-07-07,GLD,1
2005-07-07,XLB,0
2005-07-07,XLE,0
2005-07-07,XLF,0
2005-07-07,XLI,0
2005-07-07,XLK,0
2005-07-07,XLP,0
2005-07-07,XLU,0
2005-07-07,XLV,0
2005-07-07,XLY,0
2005-07-08,GLD,1
2005-07-08,XLB,0
2005-07-08,XLE,0
2005-07-08,XLF,0
2005-07-08,XLI,0
2005-07-08,XLK,0
2005-07-08,XLP,0
2005-07-08,XLU,0
2005-07-08,XLV,0
2005-07-08,XLY,0
2005-07-11,GLD,1
2005-07-11,XLB,0
2005-07-11,XLE,0
2005-07-11,XLF,0
2005-07-11,XLI,0
2005-07-11,XLK,0
2005-07-11,XLP,0
2005-07-11,XLU,0
2005-07-11,XLV,0
2005-07-11,XLY,0
2005-07-12,GLD,1
2005-07-12,XLB,0
2005-07-12,XLE,0
2005-07-12,XLF,0
2005-07-12,XLI,0
2005-07-12,XLK,0
2005-07-12,XLP,0
2005-07-12,XLU,0
2005-07-12,XLV,0
2005-07-12,XLY,0
2005-07-13,GLD,1
2005-07-13,XLB,0
2005-07-13,XLE,0
2005-07-13,XLF,0
2005-07-13,XLI,0
2005-07-13,XLK,0
2005-07-13,XLP,0
2005-07-13,XLU,0
2005-07-13,XLV,0
2005-07-13,XLY,0
2005-07-14,GLD,1
2005-07-14,XLB,0
2005-07-14,XLE,0
2005-07-14,XLF,0
2005-07-14,XLI,0
2005-07-14,XLK,0
2005-07-14,XLP,0
2005-07-14,XLU,0
2005-07-14,XLV,0
2005-07-14,XLY,0
2005-07-15,GLD,1
2005-07-15,XLB,0
2005-07-15,XLE,0
2005-07-15,XLF,0
2005-07-15,XLI,0
2005-07-15,XLK,0
2005-07-15,XLP,0
2005-07-15,XLU,0
2005-07-15,XLV,0
2005-07-15,XLY,0
2005-07-18,GLD,1
2005-07-18,XLB,0
2005-07-18,XLE,0
2005-07-18,XLF,0
2005-07-18,XLI,0
2005-07-18,XLK,0
2005-07-18,XLP,0
2005-07-18,XLU,0
2005-07-18,XLV,0
2005-07-18,XLY,0
2005-07-19,GLD,1
2005-07-19,XLB,0
2005-07-19,XLE,0
2005-07-19,XLF,0
2005-07-19,XLI,0
2005-07-19,XLK,0
2005-07-19,XLP,0
2005-07-19,XLU,0
2005-07-19,XLV,0
2005-07-19,XLY,0
2005-07-20,GLD,1
2005-07-20,XLB,0
2005-07-20,XLE,0
2005-07-20,XLF,0
2005-07-20,XLI,0
2005-07-20,XLK,0
2005-07-20,XLP,0
2005-07-20,XLU,0
2005-07-20,XLV,0
2005-07-20,XLY,0
2005-07-21,GLD,1
2005-07-21,XLB,0
2005-07-21,XLE,0
2005-07-21,XLF,0
2005-07-21,XLI,0
2005-07-21,XLK,0
2005-07-21,XLP,0
2005-07-21,XLU,0
2005-07-21,XLV,0
2005-07-21,XLY,0
2005-07-22,GLD,1
2005-07-22,XLB,0
2005-07-22,XLE,0
2005-07-22,XLF,0
2005-07-22,XLI,0
2005-07-22,XLK,0
2005-07-22,XLP,0
2005-07-22,XLU,0
2005-07-22,XLV,0
2005-07-22,XLY,0
2005-07-25,GLD,1
2005-07-25,XLB,0
2005-07-25,XLE,0
2005-07-25,XLF,0
2005-07-25,XLI,0
2005-07-25,XLK,0
2005-07-25,XLP,0
2005-07-25,XLU,0
2005-07-25,XLV,0
2005-07-25,XLY,0
2005-07-26,GLD,1
2005-07-26,XLB,0
2005-07-26,XLE,0
2005-07-26,XLF,0
2005-07-26,XLI,0
2005-07-26,XLK,0
2005-07-26,XLP,0
2005-07-26,XLU,0
2005-07-26,XLV,0
2005-07-26,XLY,0
2005-07-27,GLD,1
2005-07-27,XLB,0
2005-07-27,XLE,0
2005-07-27,XLF,0
2005-07-27,XLI,0
2005-07-27,XLK,0
2005-07-27,XLP,0
2005-07-27,XLU,0
2005-07-27,XLV,0
2005-07-27,XLY,0
2005-07-28,GLD,1
2005-07-28,XLB,0
2005-07-28,XLE,0
2005-07-28,XLF,0
2005-07-28,XLI,0
2005-07-28,XLK,0
2005-07-28,XLP,0
2005-07-28,XLU,0
2005-07-28,XLV,0
2005-07-28,XLY,0
2005-07-29,GLD,1
2005-07-29,XLB,0
2005-07-29,XLE,0
2005-07-29,XLF,0
2005-07-29,XLI,0
